UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Mar 28 2026 18:30:09.000 UTC,1774737009.0,2198.1,42.70522,-77.18936,31,3,31,-37,105,3,0,13,11,-43,3.536,1312.1,TRUE,TRUE,FALSE,953.9425
Mar 28 2026 18:30:10.000 UTC,1774737010.0,2160.4,42.70520,-77.18925,31,3,31,-34,97,3,0,20,3,-42,3.532,1274.4,TRUE,TRUE,FALSE,971.6457
Mar 28 2026 18:30:11.000 UTC,1774737011.0,2124.6,42.70519,-77.18913,32,3,32,-34,105,3,3,15,5,-45,3.532,1238.6,TRUE,TRUE,FALSE,990.0169
Mar 28 2026 18:30:12.000 UTC,1774737012.0,2088.2,42.70517,-77.18902,32,3,34,-39,103,3,0,19,5,-39,3.488,1202.2,TRUE,TRUE,FALSE,1007.1750
Mar 28 2026 18:30:13.000 UTC,1774737013.0,2050.8,42.70515,-77.18888,32,3,40,-36,104,3,3,16,5,-37,3.488,1164.8,TRUE,TRUE,FALSE,1030.6446
Mar 28 2026 18:30:14.000 UTC,1774737014.0,2014.3,42.70511,-77.18873,32,3,38,-36,107,3,0,16,7,-38,3.533,1128.3,TRUE,TRUE,FALSE,1054.7239
Mar 28 2026 18:30:15.000 UTC,1774737015.0,1979.5,42.70508,-77.18859,31,3,43,-32,100,3,0,20,4,-36,3.533,1093.5,TRUE,TRUE,FALSE,1076.6526
Mar 28 2026 18:30:16.000 UTC,1774737016.0,1946.9,42.70506,-77.18844,32,3,39,-35,102,3,5,18,0,-44,3.533,1060.9,TRUE,TRUE,FALSE,1105.2641
Mar 28 2026 18:30:17.000 UTC,1774737017.0,1911.6,42.70502,-77.18831,32,3,33,-35,107,3,0,18,5,-51,3.533,1025.6,TRUE,TRUE,FALSE,1128.0242
Mar 28 2026 18:30:18.000 UTC,1774737018.0,1876.4,42.70499,-77.18819,32,3,31,-35,113,3,2,14,8,-47,3.533,990.4,TRUE,TRUE,FALSE,1147.2772
Mar 28 2026 18:30:19.000 UTC,1774737019.0,1838.6,42.70496,-77.18808,32,3,30,-40,107,3,3,19,2,-44,3.491,952.6,TRUE,TRUE,FALSE,1167.8598
Mar 28 2026 18:30:20.000 UTC,1774737020.0,1796.3,42.70494,-77.18797,32,3,30,-45,107,3,2,14,7,-42,3.491,910.3,TRUE,TRUE,FALSE,1188.5594
Mar 28 2026 18:30:21.000 UTC,1774737021.0,1751.5,42.70491,-77.18787,32,3,27,-43,117,3,1,19,4,-39,3.534,865.5,TRUE,TRUE,FALSE,1207.1785
Mar 28 2026 18:30:22.000 UTC,1774737022.0,1708.1,42.70487,-77.18780,32,3,22,-41,127,3,1,18,4,-43,3.534,822.1,TRUE,TRUE,FALSE,1218.7948
Mar 28 2026 18:30:23.000 UTC,1774737023.0,1667.0,42.70483,-77.18773,32,3,22,-38,129,3,2,15,6,-41,3.534,781.0,TRUE,TRUE,FALSE,1227.7316
Mar 28 2026 18:30:24.000 UTC,1774737024.0,1628.5,42.70480,-77.18766,32,3,21,-36,106,3,0,17,5,-43,3.534,742.5,TRUE,TRUE,FALSE,1240.6763
Mar 28 2026 18:30:25.000 UTC,1774737025.0,1590.8,42.70478,-77.18759,31,3,15,-38,118,3,0,16,7,-49,3.534,704.8,TRUE,TRUE,FALSE,1254.3984
Mar 28 2026 18:30:26.000 UTC,1774737026.0,1552.7,42.70477,-77.18753,32,3,19,-39,107,3,1,20,3,-50,3.536,666.7,TRUE,TRUE,FALSE,1266.4104
Mar 28 2026 18:30:28.000 UTC,1774737028.0,1470.7,42.70472,-77.18739,32,3,26,-39,106,3,1,20,4,-38,3.531,584.7,TRUE,TRUE,FALSE,1295.9469
Mar 28 2026 18:30:29.000 UTC,1774737029.0,1431.6,42.70471,-77.18729,31,3,22,-39,99,3,0,19,4,-46,3.531,545.6,TRUE,TRUE,FALSE,1316.4950
Mar 28 2026 18:30:30.000 UTC,1774737030.0,1391.6,42.70470,-77.18720,32,3,27,-41,100,3,0,18,6,-41,3.529,505.6,TRUE,TRUE,FALSE,1337.7166
Mar 28 2026 18:30:31.000 UTC,1774737031.0,1353.0,42.70469,-77.18712,31,3,20,-38,91,3,0,17,6,-39,3.529,467.0,TRUE,TRUE,FALSE,1357.1545
Mar 28 2026 18:30:32.000 UTC,1774737032.0,1312.7,42.70468,-77.18703,31,3,22,-40,99,3,0,18,6,-45,3.531,426.7,TRUE,TRUE,FALSE,1377.6856
Mar 28 2026 18:30:33.000 UTC,1774737033.0,1272.0,42.70467,-77.18696,30,3,19,-41,104,3,0,21,2,-38,3.531,386.0,TRUE,TRUE,FALSE,1395.3901
Mar 28 2026 18:30:34.000 UTC,1774737034.0,1230.8,42.70465,-77.18687,32,3,26,-38,112,3,0,16,8,-36,3.531,344.8,TRUE,TRUE,FALSE,1413.6934
Mar 28 2026 18:30:35.000 UTC,1774737035.0,1193.1,42.70462,-77.18680,31,3,20,-37,111,3,0,17,6,-34,3.532,307.1,TRUE,TRUE,FALSE,1430.2309
Mar 28 2026 18:30:36.000 UTC,1774737036.0,1156.2,42.70461,-77.18672,29,3,22,-37,99,3,3,12,6,-39,3.532,270.2,TRUE,TRUE,FALSE,1447.8052
Mar 28 2026 18:30:37.000 UTC,1774737037.0,1119.8,42.70461,-77.18665,30,3,21,-37,100,3,0,18,7,-37,3.529,233.8,TRUE,TRUE,FALSE,1466.7847
Mar 28 2026 18:30:38.000 UTC,1774737038.0,1084.1,42.70459,-77.18656,28,3,23,-34,112,3,0,18,5,-51,3.529,198.1,TRUE,TRUE,FALSE,1486.0400
Mar 28 2026 18:30:40.000 UTC,1774737040.0,1014.9,42.70453,-77.18639,30,3,24,-35,114,3,2,15,7,-43,3.529,128.9,TRUE,TRUE,FALSE,1523.3152
Mar 28 2026 18:30:41.000 UTC,1774737041.0,982.0,42.70450,-77.18629,31,3,29,-32,113,3,3,15,5,-35,3.531,96.0,TRUE,TRUE,FALSE,1545.7559
Mar 28 2026 18:30:42.000 UTC,1774737042.0,948.8,42.70447,-77.18620,30,3,28,-34,106,3,0,18,5,-36,3.531,62.8,TRUE,TRUE,FALSE,1568.4066
Mar 28 2026 18:30:43.000 UTC,1774737043.0,916.1,42.70445,-77.18610,30,3,30,-34,102,3,0,16,6,-38,3.531,30.1,TRUE,TRUE,FALSE,1592.3172
Mar 28 2026 18:30:44.000 UTC,1774737044.0,881.5,42.70444,-77.18600,30,3,24,-33,97,3,0,15,8,-37,3.534,-4.5,TRUE,TRUE,FALSE,1617.0316
Mar 28 2026 18:30:45.000 UTC,1774737045.0,865.1,42.70443,-77.18596,29,3,1,-4,151,3,5,11,4,-66,3.534,-20.9,TRUE,TRUE,TRUE,1626.2668
Mar 28 2026 18:30:46.000 UTC,1774737046.0,868.8,42.70443,-77.18597,32,3,0,0,-92,3,5,11,5,-67,3.485,-17.2,TRUE,TRUE,TRUE,1624.2817
Mar 28 2026 18:30:47.000 UTC,1774737047.0,870.9,42.70443,-77.18597,31,3,0,0,-21,3,5,11,5,-67,3.485,-15.1,TRUE,TRUE,TRUE,1624.2817
Mar 28 2026 18:30:48.000 UTC,1774737048.0,872.3,42.70443,-77.18597,31,3,0,0,135,3,5,11,5,-66,3.532,-13.7,TRUE,TRUE,TRUE,1622.2966
Mar 28 2026 18:30:49.000 UTC,1774737049.0,873.2,42.70443,-77.18597,31,3,0,0,112,3,5,12,5,-67,3.532,-12.8,TRUE,TRUE,TRUE,1622.2966
