timestamp__ms,temp__c,pressure__kpa,accel_x__m_s2,accel_y__m_s2,accel_z__m_s2,gyro_x_dps,gyro_y__dps,gyro_z__dps,e_alt__m,e_vel__m_s,e_acc__m_s2,e_bias,innovation0,innovation1,r1c1,r1c2,r1c3,r2c1,r2c2,r2c3,r3c1,r3c2,r3c3,effort
708972,18.020000457763672,99.72200012207031,0.6173480153083801,1.1389830112457275,9.79142951965332,0.0,0.007329999934881926,-0.0024429999757558107,0.05273233354091644,-0.06086055934429169,-0.14048731327056885,9.931916236877441,-0.24343861639499664,-0.004786491394042969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
708982,18.010000228881836,99.7239990234375,0.6269189715385437,1.1389830112457275,9.767500877380371,0.0,0.007329999934881926,0.0,0.03806990385055542,-0.12923851609230042,-0.3219926357269287,10.089493751525879,-0.13466675579547882,-0.023927688598632812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
708992,18.010000228881836,99.7239990234375,0.6221330165863037,1.1437690258026123,9.786643981933594,0.0,0.00977300014346838,0.0024429999757558107,0.03292691335082054,-0.15074080228805542,-0.3470880687236786,10.133731842041016,-0.03676141798496246,0.019143104553222656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709002,18.020000457763672,99.7229995727539,0.6221330165863037,1.1581259965896606,9.762716293334961,0.0,0.00977300014346838,0.0048859999515116215,0.00225023552775383,-0.2932037115097046,-0.6992687582969666,10.461984634399414,-0.2794795334339142,-0.023927688598632812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709012,18.020000457763672,99.72000122070312,0.5982049703598022,1.1294119358062744,9.767500877380371,0.0,0.00977300014346838,0.00977300014346838,0.007990901358425617,-0.2586795389652252,-0.5963225960731506,10.363822937011719,0.08348044008016586,0.004784584045410156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709022,18.010000228881836,99.72599792480469,0.6077759861946106,1.1198400259017944,9.77707290649414,0.0,0.012217000126838684,0.012217000126838684,-0.038283951580524445,-0.47279882431030273,-1.080507755279541,10.85758113861084,-0.4185517728328705,0.009572982788085938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709032,18.010000228881836,99.72599792480469,0.5886340141296387,1.1054840087890625,9.734002113342285,-0.0024429999757558107,0.012217000126838684,0.012217000126838684,-0.055817365646362305,-0.544400691986084,-1.265607476234436,10.999610900878906,-0.12224775552749634,-0.04307079315185547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709042,18.010000228881836,99.7229995727539,0.564706027507782,1.1054840087890625,9.767500877380371,-0.0024429999757558107,0.012217000126838684,0.00977300014346838,-0.06356091052293777,-0.5677189230918884,-1.2589730024337769,11.026473999023438,-0.021439019590616226,0.03349781036376953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709052,18.010000228881836,99.72200012207031,0.5455629825592041,1.1006979942321777,9.824929237365723,-0.0024429999757558107,0.012217000126838684,0.007329999934881926,-0.05343950167298317,-0.5046831369400024,-1.0250575542449951,10.84998607635498,0.152064710855484,0.05742835998535156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709062,18.010000228881836,99.72000122070312,0.5742769837379456,1.062412977218628,9.748358726501465,-0.0024429999757558107,0.012217000126838684,0.007329999934881926,-0.00931171327829361,-0.2802320122718811,-0.5417681932449341,10.290127754211426,0.4719287157058716,-0.0765695571899414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709072,18.010000228881836,99.71600341796875,0.46899300813674927,1.0815550088882446,9.757929801940918,0.0,0.012217000126838684,0.00977300014346838,0.040833570063114166,-0.03307417035102844,0.06591665744781494,9.692012786865234,0.5078686475753784,0.009570121765136719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709082,18.010000228881836,99.7239990234375,0.5551339983940125,1.0576269626617432,9.954141616821289,0.0,0.012217000126838684,0.012217000126838684,0.0017939768731594086,-0.21698880195617676,-0.1846325397491455,10.138772010803223,-0.37113356590270996,0.1962118148803711,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709092,18.010000228881836,99.71900177001953,0.4642069935798645,1.0001989603042603,10.26520824432373,0.0,0.014659999869763851,0.00977300014346838,-0.0003449691866990179,-0.21864356100559235,0.11207377910614014,10.153130531311035,0.0003851427463814616,0.3110685348510742,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709102,18.020000457763672,99.81199645996094,0.3445659875869751,0.5359920263290405,14.280364990234375,0.051311999559402466,-0.46914398670196533,0.019547000527381897,-0.760859489440918,-3.8331453800201416,-4.632554054260254,18.912872314453125,-7.270148754119873,4.01516056060791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709112,18.010000228881836,99.81800079345703,-4.867001056671143,8.638089179992676,80.72904968261719,-0.0879639983177185,-0.15393799543380737,0.1417199969291687,-1.5522181987762451,-7.468682765960693,50.145263671875,30.58303451538086,-7.217056751251221,66.44873046875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709122,18.020000457763672,99.72599792480469,0.15313999354839325,-1.473978042602539,90.00363159179688,-0.03420799970626831,-0.007329999934881926,0.0048859999515116215,-1.4722038507461548,-6.241590976715088,60.69847869873047,29.30504608154297,1.4590840339660645,9.27532958984375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709132,18.020000457763672,99.7020034790039,-0.06699900329113007,1.4261219501495361,85.33283996582031,-0.11239899694919586,0.0048859999515116215,-0.15882399678230286,-1.1821911334991455,-3.9687492847442627,60.1981201171875,25.13477325439453,3.3496389389038086,-4.670684814453125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709142,18.020000457763672,99.697998046875,2.249253034591675,0.9810569882392883,85.70611572265625,-0.10995499789714813,-0.026877999305725098,-0.2932150065898895,-0.8762173652648926,-1.7330570220947266,64.42524719238281,21.280866622924805,3.2850003242492676,0.37322235107421875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709152,18.020000457763672,99.7020034790039,1.0767699480056763,2.464607000350952,85.61040496826172,-0.06108599901199341,-0.02932099997997284,-0.5155699849128723,-0.6336753964424133,0.1348710060119629,67.23404693603516,18.376359939575195,2.460517168045044,-0.09571075439453125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709162,18.010000228881836,99.7509994506836,0.9571290016174316,0.8135589957237244,86.41439819335938,-0.046424999833106995,-0.012217000126838684,-0.657289981842041,-0.813359797000885,-0.07195580005645752,65.9162368774414,20.49815559387207,-1.767794132232666,0.8039932250976562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709172,18.020000457763672,99.72599792480469,1.3256230354309082,1.6366900205612183,87.07003021240234,-0.03176400065422058,-0.04398199915885925,-0.6108649969100952,-0.760699450969696,0.8259999752044678,67.10655975341797,19.96346664428711,0.4801560640335083,0.6556396484375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709182,18.010000228881836,99.7229995727539,1.842473030090332,2.158324956893921,85.28498077392578,0.10018099844455719,-0.06841599941253662,-0.5913169980049133,-0.7054358124732971,1.7051740884780884,65.89972686767578,19.38527488708496,0.41845667362213135,-1.7850418090820312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709192,18.010000228881836,99.7030029296875,-0.4067789912223816,1.8089730739593506,84.08856964111328,0.07818999886512756,-0.07818999886512756,-0.586430013179779,-0.44984567165374756,3.485776901245117,67.4183349609375,16.670246124267578,2.255279541015625,-1.1964340209960938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709202,18.010000228881836,99.69999694824219,0.6843469738960266,1.0576269626617432,85.28498077392578,0.12461599707603455,-0.08552099764347076,-0.750141978263855,-0.17904473841190338,5.268830299377441,71.18563079833984,14.099342346191406,2.2296712398529053,1.1964035034179688,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709212,18.020000457763672,99.70899963378906,3.005384922027588,1.2921240329742432,85.84968566894531,0.18814599514007568,-0.10995499789714813,-0.8405500054359436,0.0020641908049583435,6.57600736618042,73.13427734375,12.715402603149414,1.1970463991165161,0.5647125244140625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709222,18.020000457763672,99.697998046875,0.31585198640823364,2.6656041145324707,83.70093536376953,0.13927699625492096,-0.09773799777030945,-1.028696060180664,0.2709057927131653,8.258177757263184,73.34121704101562,10.359745979309082,1.9118869304656982,-2.14874267578125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709232,18.010000228881836,99.74500274658203,-0.07178399711847305,-1.4021940231323242,84.20821380615234,0.053755998611450195,-0.06352899968624115,-1.1362090110778809,0.10438680648803711,7.7864298820495605,70.9682388305664,13.239969253540039,-2.423286199569702,0.5072479248046875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709242,18.010000228881836,99.73600006103516,-2.7278170585632324,-2.770887851715088,82.50452423095703,-0.017103999853134155,-0.019547000527381897,-1.1679739952087402,0.05436651408672333,7.8694586753845215,67.8606185913086,14.643927574157715,-1.260048747062683,-1.7036819458007812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709252,18.010000228881836,99.70500183105469,0.5455629825592041,-3.4504499435424805,83.80622100830078,-0.07330299913883209,-0.007329999934881926,-1.028696060180664,0.28600406646728516,9.26109790802002,70.79008483886719,13.016119956970215,1.4337363243103027,1.3016738891601562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709262,18.020000457763672,99.69999694824219,2.0721840858459473,-1.2299100160598755,83.99285888671875,-0.051311999559402466,-0.017103999853134155,-0.8112279772758484,0.514686644077301,10.600892066955566,72.4653549194336,11.527503967285156,1.2705858945846558,0.18665313720703125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709272,18.010000228881836,99.70899963378906,0.27278101444244385,1.6462609767913818,83.54300689697266,-0.08307699859142303,0.012217000126838684,-0.679282009601593,0.6712501049041748,11.549306869506836,72.56721496582031,10.975797653198242,0.44993042945861816,-0.44985198974609375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709282,18.010000228881836,99.70600128173828,-0.7944170236587524,2.976670980453491,82.9687271118164,-0.07818999886512756,0.024434000253677368,-0.801455020904541,0.8544883728027344,12.58067798614502,72.7447509765625,10.223983764648438,0.6146882772445679,-0.5742874145507812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709292,18.010000228881836,99.70999908447266,2.7278170585632324,0.39720800518989563,85.00741577148438,0.07330299913883209,-0.03176400065422058,-0.8161150217056274,0.9330310821533203,13.065435409545898,74.11119079589844,10.89620590209961,-0.4879912734031677,2.0386810302734375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709302,18.010000228881836,99.697998046875,1.7611169815063477,0.37806499004364014,85.10791778564453,0.08063399791717529,-0.02932099997997284,-0.7941240072250366,1.171567440032959,14.303245544433594,75.384033203125,9.723883628845215,0.9987406730651855,0.10051727294921875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709312,18.010000228881836,99.74099731445312,1.497905969619751,1.5314059257507324,84.5719223022461,0.13194599747657776,-0.05619899928569794,-0.708603024482727,0.9998037815093994,13.538213729858398,71.27404022216797,13.29788589477539,-3.054086685180664,-0.5359954833984375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709322,18.010000228881836,99.70500183105469,-1.8472590446472168,1.9333999156951904,84.21778106689453,0.19791999459266663,-0.058642998337745667,-0.6646209955215454,1.1837522983551025,14.465519905090332,71.44525146484375,12.772528648376465,0.4314408302307129,-0.35414886474609375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709332,18.020000457763672,99.69200134277344,3.115454912185669,-3.804586887359619,86.14640045166016,0.1343899965286255,-0.09773799777030945,-0.4349350035190582,1.4516552686691284,15.750567436218262,74.63424682617188,11.51213264465332,1.147329330444336,1.928619384765625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709342,18.010000228881836,99.68599700927734,0.23928199708461761,1.9812569618225098,83.45207977294922,0.16126799583435059,-0.10262499749660492,-0.2981019914150238,1.7291239500045776,17.051084518432617,73.38159942626953,10.070515632629395,1.1143107414245605,-2.6942977905273438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709352,18.010000228881836,99.70800018310547,0.9044860005378723,-0.4977070093154907,88.6445083618164,0.17837199568748474,-0.10262499749660492,-0.2834410071372986,1.8168460130691528,17.372682571411133,77.34977722167969,11.294672012329102,-0.828871488571167,5.192390441894531,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709362,18.020000457763672,99.69300079345703,1.5601199865341187,-0.7082750201225281,86.52446746826172,0.15149399638175964,-0.12950299680233002,-0.09040799736976624,2.0536296367645264,18.428386688232422,75.99956512451172,10.524930000305176,0.5674493312835693,-2.1199798583984375,0.9999985694885254,0.0009602086502127349,-0.0013765086187049747,-0.0009622981888242066,0.9999983906745911,-0.0015113428235054016,0.0013750485377386212,0.0015126713551580906,0.9999979138374329,0.0
709372,18.010000228881836,99.68800354003906,0.8183450102806091,1.1581259965896606,86.2612533569336,0.15882399678230286,-0.1270589977502823,-0.08307699859142303,2.3182079792022705,19.553098678588867,76.6131820678711,9.648069381713867,0.7333536148071289,-0.26324462890625,0.9999945759773254,0.001844895421527326,-0.0027300675865262747,-0.0018533510155975819,0.9999935030937195,-0.0030947434715926647,0.002724334131926298,0.0030997919384390116,0.9999915361404419,0.0
709382,18.010000228881836,99.69499969482422,0.7082750201225281,1.1629109382629395,85.90232849121094,0.1417199969291687,-0.14416399598121643,-0.09529399871826172,2.504948854446411,20.259057998657227,76.12875366210938,9.773580551147461,-0.12099361419677734,-0.35892486572265625,0.9999868869781494,0.0028500554617494345,-0.004255767446011305,-0.00286924559623003,0.9999858140945435,-0.004505399148911238,0.004242852330207825,0.004517564084380865,0.9999808669090271,0.0
709392,18.010000228881836,99.67900085449219,1.0289130210876465,0.13399800658226013,86.22775268554688,0.15149399638175964,-0.15149399638175964,-0.10262499749660492,2.816438674926758,21.521413803100586,77.62613677978516,8.60161304473877,1.0075263977050781,0.32541656494140625,0.9999751448631287,0.003925824072211981,-0.005856543779373169,-0.00396103085950017,0.9999741911888123,-0.0060119349509477615,0.0058327894657850266,0.006034983787685633,0.9999648928642273,0.0
709402,18.010000228881836,99.68299865722656,0.693917989730835,0.5359920263290405,87.07959747314453,0.15882399678230286,-0.15638099610805511,-0.09773799777030945,3.072324514389038,22.473087310791016,78.85311126708984,8.22647476196289,0.352710485458374,0.8518447875976562,0.9999595284461975,0.0049497452564537525,-0.007508089765906334,-0.005006741266697645,0.9999587535858154,-0.007589812856167555,0.007470203097909689,0.007627105340361595,0.9999431371688843,0.0
709412,18.020000457763672,99.697998046875,0.6317049860954285,1.1054840087890625,86.5579605102539,0.15393799543380737,-0.17348499596118927,-0.08552099764347076,3.180802583694458,22.688541412353516,76.99821472167969,9.559747695922852,-1.1523165702819824,-0.5216293334960938,0.9999393224716187,0.005849158391356468,-0.00933188945055008,-0.005934234708547592,0.9999408721923828,-0.009116259403526783,0.009278018027544022,0.0091710789129138,0.9999150633811951,0.0
709422,18.020000457763672,99.677001953125,0.8709869980812073,0.636489987373352,87.9505844116211,0.15393799543380737,-0.18081599473953247,-0.04153800010681152,3.460838794708252,23.69358253479004,78.8815689086914,9.069003105163574,0.47264790534973145,1.3926239013671875,0.9999169707298279,0.006305871531367302,-0.011230004951357841,-0.0064254277385771275,0.9999227523803711,-0.010640927590429783,0.01116203423589468,0.010712203569710255,0.9998804926872253,0.0
709432,18.010000228881836,99.67500305175781,0.6747750043869019,1.0145560503005981,87.67301940917969,0.15393799543380737,-0.19058899581432343,-0.026877999305725098,3.737995147705078,24.655359268188477,79.02713012695312,8.645895004272461,0.347780704498291,-0.27754974365234375,0.9998905658721924,0.006613000761717558,-0.01322637964040041,-0.006774011999368668,0.9999030828475952,-0.012164130806922913,0.013144652359187603,0.012252399697899818,0.9998387098312378,0.0
709442,18.020000457763672,99.68000030517578,0.7609170079231262,0.7561309933662415,88.12287139892578,0.15393799543380737,-0.1954759955406189,-0.019547000527381897,3.9517650604248047,25.270484924316406,79.04047393798828,9.082390785217285,-0.35217809677124023,0.4498443603515625,0.9998598694801331,0.006843723356723785,-0.015271974727511406,-0.007052936125546694,0.9998814463615417,-0.013686343096196651,0.015176496468484402,0.01379214134067297,0.9997898936271667,0.0
709452,18.020000457763672,99.67400360107422,0.9188429713249207,0.6891319751739502,88.72107696533203,0.15638099610805511,-0.20524999499320984,-0.012217000126838684,4.200458526611328,26.022924423217773,79.52021789550781,9.200852394104004,-0.07634162902832031,0.5982131958007812,0.9998236894607544,0.006997525226324797,-0.017415691167116165,-0.007263105362653732,0.9998576045036316,-0.01523174811154604,0.017306623980402946,0.01535555999726057,0.999732494354248,0.0
709462,18.010000228881836,99.6729965209961,0.5742769837379456,1.1294119358062744,87.25188446044922,0.15638099610805511,-0.2101369947195053,-0.0048859999515116215,4.438601970672607,26.693870544433594,77.8265380859375,9.425363540649414,-0.24985027313232422,-1.4691848754882812,0.9997825026512146,0.007074657361954451,-0.01960836537182331,-0.007404032628983259,0.9998318552970886,-0.01677638478577137,0.019486380741000175,0.016917921602725983,0.9996671676635742,0.0
709472,18.010000228881836,99.66000366210938,0.7944170236587524,0.8327019810676575,86.9886703491211,0.15638099610805511,-0.21258099377155304,0.0048859999515116215,4.76989221572876,27.760400772094727,78.25899505615234,8.729681015014648,0.5796303749084473,-0.2632293701171875,0.9997367262840271,0.007050640881061554,-0.02182542160153389,-0.007451058831065893,0.9998044371604919,-0.018320590257644653,0.021691979840397835,0.01847839541733265,0.9995941519737244,0.0
709482,18.010000228881836,99.66400146484375,0.7561309933662415,1.0289130210876465,86.32347106933594,0.16371099650859833,-0.222353994846344,0.019547000527381897,5.041733741760254,28.496858596801758,77.51614379882812,8.807332038879395,-0.09276056289672852,-0.6652069091796875,0.9996846914291382,0.006874829530715942,-0.02414042502641678,-0.0073568676598370075,0.9997742176055908,-0.019937364384531975,0.02399790659546852,0.02010868303477764,0.9995099902153015,0.0
709492,18.010000228881836,99.65499877929688,1.2825520038604736,1.095911979675293,87.89794158935547,0.1685979962348938,-0.2370149940252304,0.03176400065422058,5.369348526000977,29.456872940063477,79.45368957519531,8.444231033325195,0.3716926574707031,1.574462890625,0.9996242523193359,0.006571745499968529,-0.026601795107126236,-0.007147377356886864,0.9997411370277405,-0.02160223387181759,0.026452945545315742,0.021784257143735886,0.9994128942489624,0.0
709502,18.010000228881836,99.65299987792969,0.7369890213012695,1.5649049282073975,87.93623352050781,0.1685979962348938,-0.23457199335098267,0.03176400065422058,5.688719272613525,30.350723266601562,79.72554016113281,8.210697174072266,0.19969463348388672,0.0383148193359375,0.9995583891868591,0.00626455619931221,-0.0290380772203207,-0.0069414288736879826,0.9997051954269409,-0.023267727345228195,0.028883757069706917,0.023459022864699364,0.9993076920509338,0.0
709512,18.010000228881836,99.66200256347656,0.8183450102806091,1.0145560503005981,87.46244812011719,0.17348499596118927,-0.2492319941520691,0.03909499943256378,5.905208110809326,30.714080810546875,78.24604034423828,9.216416358947754,-0.8724641799926758,-0.473785400390625,0.9994823336601257,0.0058784023858606815,-0.03162042796611786,-0.006669841706752777,0.9996656775474548,-0.02498159371316433,0.03146301209926605,0.025179564952850342,0.9991878867149353,0.0
709522,18.020000457763672,99.65399932861328,1.2729809284210205,0.9475569725036621,87.0078125,0.1832589954137802,-0.2565630078315735,0.053755998611450195,6.171280860900879,31.282081604003906,77.3048095703125,9.703008651733398,-0.4312272071838379,-0.45464324951171875,0.9993978142738342,0.005337995011359453,-0.034275587648153305,-0.006258141249418259,0.9996213912963867,-0.026793496683239937,0.03411959856748581,0.026991862803697586,0.9990533590316772,0.0
709532,18.010000228881836,99.6500015258789,0.5024920105934143,0.34935200214385986,86.38568115234375,0.17837199568748474,-0.26633700728416443,0.08063399791717529,6.449129581451416,31.869958877563477,76.27346801757812,10.112215995788574,-0.37233591079711914,-0.6221389770507812,0.9993036985397339,0.004525839816778898,-0.03702671453356743,-0.00558520806953311,0.9995765686035156,-0.028557319194078445,0.03688179701566696,0.028744244948029518,0.9989063739776611,0.0
709542,18.010000228881836,99.65399932861328,0.9379860162734985,0.7848449945449829,86.05547332763672,0.18081599473953247,-0.2712239921092987,0.09529399871826172,6.668731689453125,32.14202880859375,74.79618072509766,11.259302139282227,-0.9866085052490234,-0.33020782470703125,0.9991999268531799,0.0035613635554909706,-0.03982491418719292,-0.00477211456745863,0.9995280504226685,-0.03034728392958641,0.039698053151369095,0.03051305189728737,0.9987459182739258,0.0
709552,18.010000228881836,99.63899993896484,0.6173480153083801,0.8614159822463989,86.12247467041016,0.18570199608802795,-0.2834410071372986,0.10018099844455719,6.997094631195068,32.9052619934082,74.89617156982422,11.226303100585938,0.03070545196533203,0.06699371337890625,0.9990824460983276,0.002540983958169818,-0.04274322837591171,-0.003919109236449003,0.9994742274284363,-0.03218778595328331,0.04263898357748985,0.032325755804777145,0.9985676407814026,0.0
709562,18.020000457763672,99.61900329589844,0.7369890213012695,0.7944170236587524,85.88797760009766,0.18570199608802795,-0.2907710075378418,0.10262499749660492,7.470459938049316,34.324432373046875,76.26114654541016,9.626830101013184,1.3476290702819824,-0.2344970703125,0.9989521503448486,0.001490829628892243,-0.045732490718364716,-0.003049524500966072,0.9994162321090698,-0.03403043746948242,0.04565507918596268,0.03413422405719757,0.9983740448951721,0.0
709572,18.020000457763672,99.63300323486328,0.43070799112319946,0.8901299834251404,85.48597717285156,0.1832589954137802,-0.2932150065898895,0.10506799817085266,7.786540508270264,34.93935012817383,75.52827453613281,9.9577054977417,-0.2969794273376465,-0.40200042724609375,0.9988107681274414,0.0004119926306884736,-0.04874375835061073,-0.0021619133185595274,0.9993548393249512,-0.0358511283993721,0.0486975722014904,0.03591384366154671,0.9981677532196045,0.0
709582,18.010000228881836,99.62300109863281,0.46899300813674927,0.04785599932074547,87.2470932006836,0.18814599514007568,-0.2932150065898895,0.10995499789714813,8.161324501037598,35.79768753051758,77.4497299194336,9.797347068786621,0.2072134017944336,1.7611160278320312,0.9986591935157776,-0.0007234616205096245,-0.05175255611538887,-0.0012310836464166641,0.999287486076355,-0.037723273038864136,0.05174301192164421,0.037736374884843826,0.9979472160339355,0.0
709592,18.020000457763672,99.6240005493164,0.21056799590587616,1.464406967163086,84.614990234375,0.18570199608802795,-0.30054500699043274,0.11972899734973907,8.496175765991211,36.44346237182617,74.63795471191406,9.977066993713379,-0.2588310241699219,-2.6320877075195312,0.9984931349754333,-0.0019607723224908113,-0.05483187362551689,-0.00021110517263878137,0.9992166757583618,-0.039573755115270615,0.05486656352877617,0.03952565789222717,0.9977110624313354,0.0
709602,18.010000228881836,99.62699890136719,0.8087739944458008,0.6508470177650452,86.05547332763672,0.17348499596118927,-0.305431991815567,0.12461599707603455,8.77590274810791,36.76818084716797,75.01051330566406,11.044943809509277,-0.8478622436523438,1.4404525756835938,0.9983132481575012,-0.003245521569624543,-0.05795743688941002,0.000850138661917299,0.9991462230682373,-0.04130525141954422,0.05804205313324928,0.04118628799915314,0.9974641799926758,0.0
