Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2026,4,7,13:00:36.232,5.388,29,0.2,0.0,0.2,-0.12,0.01,0.99,1.00000,0.00020,0.00003,0.00020,0.055,0.0330
2026,4,7,13:00:36.234,5.390,31,0.2,0.1,0.2,-0.12,0.01,0.99,1.00000,0.00020,0.00003,0.00020,0.055,0.0250
2026,4,7,13:00:36.236,5.392,33,0.2,0.1,0.2,-0.12,0.00,0.99,1.00000,0.00020,0.00003,0.00020,0.055,0.0280
2026,4,7,13:00:36.238,5.394,35,0.2,0.0,0.2,-0.12,0.01,0.99,1.00000,0.00023,0.00003,0.00020,0.056,0.0300
2026,4,7,13:00:36.240,5.396,37,0.2,0.1,0.2,-0.11,0.00,0.99,1.00000,0.00023,0.00003,0.00020,0.055,0.0250
2026,4,7,13:00:36.242,5.398,39,0.2,0.0,0.2,-0.12,0.01,0.98,1.00000,0.00023,0.00003,0.00023,0.055,0.0300
2026,4,7,13:00:36.244,5.400,41,0.2,0.0,0.2,-0.11,0.01,0.99,1.00000,0.00023,0.00003,0.00023,0.055,0.0300
2026,4,7,13:00:36.246,5.402,43,0.3,-0.1,0.2,-0.12,0.01,0.99,1.00000,0.00023,0.00003,0.00023,0.055,0.0260
2026,4,7,13:00:36.248,5.404,45,0.2,0.0,0.2,-0.11,0.01,0.99,1.00000,0.00023,0.00003,0.00023,0.055,0.0380
2026,4,7,13:00:36.250,5.406,47,0.2,0.0,0.3,-0.12,0.00,0.99,1.00000,0.00023,0.00003,0.00023,0.055,0.0330
2026,4,7,13:00:36.252,5.408,49,0.0,0.1,0.3,-0.12,0.01,0.99,1.00000,0.00023,0.00003,0.00023,0.055,0.0280
2026,4,7,13:00:36.254,5.410,51,0.2,0.0,0.3,-0.11,0.01,0.99,1.00000,0.00027,0.00003,0.00023,0.055,0.0340
2026,4,7,13:00:36.256,5.412,53,0.0,0.0,0.3,-0.11,0.00,0.99,1.00000,0.00027,0.00003,0.00027,0.055,0.0300
2026,4,7,13:00:36.258,5.414,55,0.2,0.1,0.3,-0.11,0.01,0.99,1.00000,0.00027,0.00003,0.00027,0.055,0.0300
2026,4,7,13:00:36.260,5.416,57,0.0,0.0,0.3,-0.11,0.01,0.99,1.00000,0.00027,0.00003,0.00027,0.055,0.0380
2026,4,7,13:00:36.262,5.418,59,0.0,0.0,0.3,-0.11,0.01,0.99,1.00000,0.00027,0.00003,0.00027,0.055,0.0360
2026,4,7,13:00:36.264,5.420,61,0.0,0.0,0.3,-0.11,0.01,0.99,1.00000,0.00027,0.00003,0.00027,0.055,0.0310
2026,4,7,13:00:36.266,5.422,63,0.0,0.0,0.5,-0.11,0.01,0.99,1.00000,0.00027,0.00003,0.00030,0.055,0.0310
2026,4,7,13:00:36.268,5.424,65,0.0,0.1,0.3,-0.11,0.01,0.99,0.99997,0.00027,0.00003,0.00030,0.055,0.0330
2026,4,7,13:00:36.270,5.426,67,0.2,0.1,0.5,-0.11,0.01,0.99,0.99997,0.00027,0.00003,0.00030,0.055,0.0300
2026,4,7,13:00:36.272,5.428,69,0.2,0.0,0.3,-0.11,0.01,0.99,0.99997,0.00027,0.00003,0.00030,0.056,0.0260
2026,4,7,13:00:36.274,5.430,71,0.0,-0.1,0.3,-0.12,0.01,0.99,0.99997,0.00027,0.00003,0.00033,0.055,0.0310
2026,4,7,13:00:36.276,5.432,73,0.2,0.0,0.2,-0.11,0.01,0.98,0.99997,0.00027,0.00003,0.00033,0.055,0.0230
2026,4,7,13:00:36.278,5.434,75,0.2,0.0,0.3,-0.12,0.01,0.99,0.99997,0.00027,0.00003,0.00033,0.055,0.0330
2026,4,7,13:00:36.280,5.436,77,0.0,0.0,0.3,-0.11,0.01,0.99,0.99997,0.00030,0.00003,0.00033,0.055,0.0360
2026,4,7,13:00:36.282,5.438,79,0.0,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00030,0.00003,0.00033,0.056,0.0360
2026,4,7,13:00:36.284,5.440,81,0.0,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00030,0.00003,0.00033,0.056,0.0280
2026,4,7,13:00:36.286,5.442,83,0.2,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00030,0.00003,0.00033,0.055,0.0310
2026,4,7,13:00:36.288,5.444,85,0.0,0.0,0.0,-0.12,0.01,0.98,0.99997,0.00030,0.00003,0.00033,0.055,0.0280
2026,4,7,13:00:36.290,5.446,87,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00030,0.00003,0.00033,0.055,0.0310
2026,4,7,13:00:36.292,5.448,89,0.2,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00030,0.00003,0.00037,0.055,0.0250
2026,4,7,13:00:36.294,5.450,91,0.2,0.0,0.0,-0.12,0.00,0.98,0.99997,0.00030,0.00003,0.00033,0.055,0.0230
2026,4,7,13:00:36.296,5.452,93,0.2,-0.2,0.0,-0.12,0.00,0.98,0.99997,0.00030,0.00003,0.00037,0.055,0.0330
2026,4,7,13:00:36.298,5.454,95,0.0,0.0,0.0,-0.12,0.01,0.98,0.99997,0.00030,0.00003,0.00037,0.056,0.0310
2026,4,7,13:00:36.300,5.456,97,0.0,0.0,0.0,-0.12,0.01,0.98,0.99997,0.00030,0.00003,0.00037,0.055,0.0310
2026,4,7,13:00:36.302,5.458,99,0.2,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00030,0.00003,0.00037,0.055,0.0380
2026,4,7,13:00:36.304,5.460,101,0.2,0.1,0.0,-0.12,0.01,0.99,0.99997,0.00033,0.00003,0.00033,0.055,0.0280
2026,4,7,13:00:36.306,5.462,103,0.2,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00033,0.00003,0.00033,0.055,0.0280
2026,4,7,13:00:36.308,5.464,105,0.2,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00033,0.00003,0.00033,0.055,0.0310
2026,4,7,13:00:36.310,5.466,107,0.2,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00033,0.00003,0.00033,0.055,0.0260
2026,4,7,13:00:36.312,5.468,109,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00033,0.00003,0.00033,0.055,0.0300
2026,4,7,13:00:36.314,5.470,111,0.0,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00033,0.00003,0.00033,0.055,0.0250
2026,4,7,13:00:36.316,5.472,113,0.2,-0.1,0.0,-0.11,0.01,0.98,0.99997,0.00033,0.00003,0.00033,0.055,0.0310
2026,4,7,13:00:36.318,5.474,115,0.2,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00033,0.00000,0.00033,0.055,0.0360
2026,4,7,13:00:36.320,5.476,117,0.0,0.0,0.0,-0.11,0.01,0.99,0.99997,0.00033,0.00000,0.00037,0.055,0.0300
2026,4,7,13:00:36.322,5.478,119,0.0,0.0,0.0,-0.11,0.01,0.98,0.99997,0.00033,0.00000,0.00037,0.055,0.0330
2026,4,7,13:00:36.324,5.480,121,0.0,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00033,0.00000,0.00037,0.055,0.0330
2026,4,7,13:00:36.326,5.482,123,0.2,0.0,0.0,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00037,0.055,0.0310
2026,4,7,13:00:36.328,5.484,125,0.0,0.0,0.0,-0.11,0.02,0.99,0.99997,0.00037,0.00000,0.00037,0.055,0.0330
2026,4,7,13:00:36.330,5.486,127,0.0,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00037,0.056,0.0340
2026,4,7,13:00:36.332,5.488,129,0.0,0.0,0.2,-0.11,0.01,0.98,0.99997,0.00037,0.00000,0.00037,0.055,0.0280
2026,4,7,13:00:36.334,5.490,131,0.0,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00037,0.055,0.0280
2026,4,7,13:00:36.336,5.492,133,0.0,-0.1,0.2,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00037,0.056,0.0340
2026,4,7,13:00:36.338,5.494,135,0.0,0.0,0.2,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00037,0.055,0.0310
2026,4,7,13:00:36.340,5.496,137,0.0,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00037,0.055,0.0260
2026,4,7,13:00:36.342,5.498,139,0.0,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0220
2026,4,7,13:00:36.344,5.500,141,0.0,-0.1,0.3,-0.12,0.01,0.98,0.99997,0.00037,0.00000,0.00040,0.055,0.0250
2026,4,7,13:00:36.346,5.502,143,0.0,0.0,0.3,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0300
2026,4,7,13:00:36.348,5.504,145,0.0,-0.1,0.2,-0.12,0.01,0.98,0.99997,0.00037,0.00000,0.00040,0.055,0.0250
2026,4,7,13:00:36.350,5.506,147,0.0,-0.1,0.2,-0.12,0.01,0.98,0.99997,0.00037,0.00000,0.00040,0.056,0.0230
2026,4,7,13:00:36.352,5.508,149,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.056,0.0330
2026,4,7,13:00:36.354,5.510,151,0.0,-0.1,0.2,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.056,0.0280
2026,4,7,13:00:36.356,5.512,153,0.0,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0300
2026,4,7,13:00:36.358,5.514,155,0.0,0.0,0.2,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0250
2026,4,7,13:00:36.360,5.516,157,0.0,-0.1,0.2,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0280
2026,4,7,13:00:36.362,5.518,159,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0230
2026,4,7,13:00:36.364,5.520,161,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0310
2026,4,7,13:00:36.366,5.522,163,0.0,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.056,0.0280
2026,4,7,13:00:36.368,5.524,165,0.0,-0.1,0.0,-0.12,0.01,0.98,0.99997,0.00037,0.00000,0.00043,0.055,0.0380
2026,4,7,13:00:36.370,5.526,167,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0260
2026,4,7,13:00:36.372,5.528,169,0.0,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0310
2026,4,7,13:00:36.374,5.530,171,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0220
2026,4,7,13:00:36.376,5.532,173,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.056,0.0250
2026,4,7,13:00:36.378,5.534,175,0.0,0.0,0.0,-0.11,0.01,0.98,0.99997,0.00037,0.00000,0.00043,0.056,0.0300
2026,4,7,13:00:36.380,5.536,177,0.0,-0.1,0.0,-0.11,0.02,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0250
2026,4,7,13:00:36.382,5.538,179,-0.1,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0220
2026,4,7,13:00:36.384,5.540,181,0.0,-0.1,0.0,-0.11,0.02,0.98,0.99997,0.00037,0.00000,0.00043,0.055,0.0250
2026,4,7,13:00:36.386,5.542,183,0.0,-0.1,0.0,-0.11,0.02,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0250
2026,4,7,13:00:36.388,5.544,185,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0300
2026,4,7,13:00:36.390,5.546,187,0.0,0.0,0.0,-0.12,0.02,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0340
2026,4,7,13:00:36.392,5.548,189,0.0,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00043,0.055,0.0280
2026,4,7,13:00:36.394,5.550,191,0.0,0.0,0.0,-0.12,0.01,0.98,0.99997,0.00037,0.00000,0.00040,0.055,0.0260
2026,4,7,13:00:36.396,5.552,193,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0230
2026,4,7,13:00:36.398,5.554,195,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0200
2026,4,7,13:00:36.400,5.556,197,0.0,-0.1,0.0,-0.12,0.01,0.98,0.99997,0.00037,0.00000,0.00040,0.055,0.0260
2026,4,7,13:00:36.402,5.558,199,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0230
2026,4,7,13:00:36.404,5.560,201,-0.1,0.0,0.0,-0.11,0.01,0.98,0.99997,0.00037,0.00000,0.00040,0.055,0.0250
2026,4,7,13:00:36.406,5.562,203,-0.1,-0.1,0.0,-0.12,0.01,0.98,0.99997,0.00037,0.00000,0.00040,0.055,0.0190
2026,4,7,13:00:36.408,5.564,205,0.0,-0.2,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0230
2026,4,7,13:00:36.410,5.566,207,0.0,0.0,-0.1,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0250
2026,4,7,13:00:36.412,5.568,209,0.0,0.0,0.0,-0.12,0.01,0.99,0.99997,0.00037,0.00000,0.00040,0.055,0.0300
2026,4,7,13:00:36.414,5.570,211,0.0,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0310
2026,4,7,13:00:36.416,5.572,213,0.0,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0300
2026,4,7,13:00:36.418,5.574,215,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0280
2026,4,7,13:00:36.420,5.576,217,0.0,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0260
2026,4,7,13:00:36.422,5.578,219,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0220
2026,4,7,13:00:36.424,5.580,221,0.0,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0230
2026,4,7,13:00:36.426,5.582,223,0.0,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0260
2026,4,7,13:00:36.428,5.584,225,-0.1,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00040,0.055,0.0230
2026,4,7,13:00:36.430,5.586,227,-0.1,0.0,-0.1,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00037,0.055,0.0260
2026,4,7,13:00:36.432,5.588,229,0.0,0.0,-0.1,-0.11,0.01,0.98,0.99997,0.00037,-0.00003,0.00037,0.055,0.0190
2026,4,7,13:00:36.434,5.590,231,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00037,-0.00003,0.00037,0.055,0.0190
2026,4,7,13:00:36.436,5.592,233,-0.1,0.0,-0.1,-0.11,0.01,0.99,0.99997,0.00033,-0.00003,0.00037,0.055,0.0280
2026,4,7,13:00:36.438,5.594,235,-0.1,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00033,-0.00003,0.00037,0.055,0.0220
2026,4,7,13:00:36.440,5.596,237,-0.1,0.0,0.0,-0.11,0.01,0.99,0.99997,0.00033,-0.00003,0.00037,0.055,0.0280
2026,4,7,13:00:36.442,5.598,239,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00033,-0.00003,0.00037,0.055,0.0330
2026,4,7,13:00:36.444,5.600,241,-0.1,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00033,-0.00003,0.00037,0.055,0.0280
2026,4,7,13:00:36.446,5.602,243,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00033,-0.00003,0.00037,0.055,0.0250
2026,4,7,13:00:36.448,5.604,245,-0.1,0.0,0.0,-0.11,0.01,0.98,0.99997,0.00033,-0.00003,0.00037,0.055,0.0260
2026,4,7,13:00:36.450,5.606,247,-0.3,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00033,-0.00003,0.00037,0.055,0.0260
2026,4,7,13:00:36.452,5.608,249,-0.3,-0.1,0.0,-0.11,0.00,0.98,0.99997,0.00033,-0.00007,0.00037,0.055,0.0190
2026,4,7,13:00:36.454,5.610,1,-0.1,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00033,-0.00007,0.00037,0.055,0.0260
2026,4,7,13:00:36.456,5.612,3,-0.1,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00030,-0.00007,0.00037,0.056,0.0280
2026,4,7,13:00:36.458,5.614,5,-0.1,0.0,0.0,-0.11,0.01,0.99,0.99997,0.00030,-0.00007,0.00037,0.055,0.0310
2026,4,7,13:00:36.460,5.616,7,0.0,-0.1,0.0,-0.12,0.01,0.99,0.99997,0.00030,-0.00007,0.00037,0.055,0.0280
2026,4,7,13:00:36.462,5.618,9,0.0,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00030,-0.00007,0.00037,0.055,0.0280
2026,4,7,13:00:36.464,5.620,11,-0.1,-0.1,0.0,-0.11,0.01,0.99,0.99997,0.00030,-0.00007,0.00037,0.055,0.0280
2026,4,7,13:00:36.466,5.622,13,-0.1,0.0,-0.1,-0.12,0.01,0.99,0.99997,0.00030,-0.00007,0.00037,0.055,0.0280
2026,4,7,13:00:36.468,5.624,15,0.0,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00030,-0.00007,0.00037,0.055,0.0280
2026,4,7,13:00:36.470,5.626,17,-0.1,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00030,-0.00007,0.00033,0.055,0.0300
2026,4,7,13:00:36.472,5.628,19,-0.1,-0.1,-0.1,-0.12,0.01,0.99,0.99997,0.00030,-0.00007,0.00033,0.055,0.0330
2026,4,7,13:00:36.474,5.630,21,-0.1,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00030,-0.00007,0.00033,0.055,0.0190
2026,4,7,13:00:36.476,5.632,23,-0.1,-0.1,-0.1,-0.11,0.01,0.99,0.99997,0.00030,-0.00007,0.00033,0.055,0.0260
2026,4,7,13:00:36.478,5.634,25,-0.1,-0.1,-0.3,-0.11,0.00,0.98,0.99997,0.00030,-0.00007,0.00033,0.055,0.0250
2026,4,7,13:00:36.480,5.636,27,-0.3,-0.1,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00007,0.00033,0.055,0.0300
2026,4,7,13:00:36.482,5.638,29,-0.1,-0.1,-0.3,-0.11,0.01,0.98,0.99997,0.00027,-0.00007,0.00033,0.055,0.0250
2026,4,7,13:00:36.484,5.640,31,-0.1,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00007,0.00030,0.055,0.0310
2026,4,7,13:00:36.486,5.642,33,-0.1,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00007,0.00030,0.055,0.0220
2026,4,7,13:00:36.488,5.644,35,-0.1,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00007,0.00030,0.055,0.0230
2026,4,7,13:00:36.490,5.646,37,-0.1,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00007,0.00030,0.055,0.0310
2026,4,7,13:00:36.492,5.648,39,-0.1,-0.1,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00010,0.00030,0.055,0.0200
2026,4,7,13:00:36.494,5.650,41,-0.1,-0.1,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00010,0.00030,0.055,0.0250
2026,4,7,13:00:36.496,5.652,43,-0.1,-0.1,-0.3,-0.11,0.00,0.98,0.99997,0.00027,-0.00010,0.00027,0.055,0.0200
2026,4,7,13:00:36.498,5.654,45,-0.3,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00027,-0.00010,0.00027,0.055,0.0310
2026,4,7,13:00:36.500,5.656,47,-0.1,0.0,-0.3,-0.11,0.00,0.98,0.99997,0.00023,-0.00010,0.00027,0.055,0.0230
2026,4,7,13:00:36.502,5.658,49,-0.3,-0.1,-0.3,-0.11,0.01,0.99,0.99997,0.00023,-0.00010,0.00027,0.055,0.0300
2026,4,7,13:00:36.504,5.660,51,0.0,0.0,-0.3,-0.10,0.00,0.99,0.99997,0.00023,-0.00010,0.00027,0.055,0.0250
2026,4,7,13:00:36.506,5.662,53,-0.1,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00023,-0.00010,0.00027,0.055,0.0340
2026,4,7,13:00:36.508,5.664,55,-0.1,0.0,-0.1,-0.11,0.01,0.99,0.99997,0.00023,-0.00010,0.00023,0.055,0.0330
2026,4,7,13:00:36.510,5.666,57,-0.1,-0.1,-0.3,-0.11,0.01,0.99,0.99997,0.00023,-0.00010,0.00023,0.055,0.0310
2026,4,7,13:00:36.512,5.668,59,-0.1,0.1,-0.4,-0.11,0.01,0.99,0.99997,0.00023,-0.00010,0.00023,0.056,0.0280
2026,4,7,13:00:36.514,5.670,61,-0.1,0.0,-0.4,-0.11,0.01,0.99,0.99997,0.00023,-0.00010,0.00023,0.055,0.0390
2026,4,7,13:00:36.516,5.672,63,0.0,0.0,-0.4,-0.11,0.00,0.99,0.99997,0.00023,-0.00010,0.00023,0.055,0.0230
2026,4,7,13:00:36.518,5.674,65,-0.1,0.0,-0.3,-0.11,0.00,0.98,0.99997,0.00023,-0.00010,0.00020,0.055,0.0280
2026,4,7,13:00:36.520,5.676,67,-0.1,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00023,-0.00010,0.00020,0.056,0.0230
2026,4,7,13:00:36.522,5.678,69,-0.1,0.0,-0.3,-0.11,0.00,0.99,0.99997,0.00020,-0.00010,0.00020,0.055,0.0250
2026,4,7,13:00:36.524,5.680,71,-0.1,0.0,-0.3,-0.11,0.00,0.99,0.99997,0.00020,-0.00010,0.00020,0.055,0.0360
2026,4,7,13:00:36.526,5.682,73,-0.1,-0.1,-0.4,-0.11,0.00,0.99,0.99997,0.00020,-0.00010,0.00020,0.055,0.0280
2026,4,7,13:00:36.528,5.684,75,0.0,0.0,-0.3,-0.11,0.01,0.98,0.99997,0.00020,-0.00010,0.00017,0.055,0.0340
2026,4,7,13:00:36.530,5.686,77,-0.1,-0.1,-0.3,-0.11,0.01,1.00,0.99997,0.00020,-0.00010,0.00017,0.055,0.0280
2026,4,7,13:00:36.532,5.688,79,0.0,-0.1,-0.3,-0.11,0.00,0.98,0.99997,0.00020,-0.00010,0.00017,0.055,0.0300
2026,4,7,13:00:36.534,5.690,81,-0.1,0.0,-0.3,-0.11,0.01,0.99,0.99997,0.00020,-0.00010,0.00017,0.055,0.0250
2026,4,7,13:00:36.536,5.692,83,-0.1,-0.1,-0.3,-0.11,0.00,0.99,0.99997,0.00020,-0.00010,0.00017,0.055,0.0230
2026,4,7,13:00:36.538,5.694,85,-0.3,0.0,-0.3,-0.11,0.00,0.99,1.00000,0.00020,-0.00010,0.00017,0.055,0.0330
2026,4,7,13:00:36.540,5.696,87,-0.1,0.0,-0.3,-0.11,0.01,0.99,1.00000,0.00020,-0.00010,0.00013,0.055,0.0330
2026,4,7,13:00:36.542,5.698,89,-0.1,0.0,-0.3,-0.11,0.00,0.99,1.00000,0.00020,-0.00010,0.00013,0.055,0.0230
2026,4,7,13:00:36.544,5.700,91,-0.1,0.0,-0.3,-0.11,0.01,0.99,1.00000,0.00017,-0.00010,0.00013,0.055,0.0380
2026,4,7,13:00:36.546,5.702,93,-0.3,-0.1,-0.3,-0.11,0.00,0.99,1.00000,0.00017,-0.00010,0.00013,0.055,0.0330
2026,4,7,13:00:36.548,5.704,95,-0.1,-0.1,-0.3,-0.11,0.00,0.99,1.00000,0.00017,-0.00010,0.00013,0.055,0.0280
2026,4,7,13:00:36.550,5.706,97,-0.3,0.0,-0.1,-0.11,0.01,0.98,1.00000,0.00017,-0.00010,0.00013,0.055,0.0360
2026,4,7,13:00:36.552,5.708,99,-0.1,0.0,-0.1,-0.11,0.00,0.99,1.00000,0.00017,-0.00010,0.00010,0.055,0.0200
2026,4,7,13:00:36.554,5.710,101,-0.1,0.0,-0.1,-0.11,0.00,0.98,1.00000,0.00017,-0.00010,0.00010,0.055,0.0260
2026,4,7,13:00:36.556,5.712,103,-0.3,0.0,0.0,-0.11,0.00,0.99,1.00000,0.00017,-0.00010,0.00010,0.055,0.0410
2026,4,7,13:00:36.558,5.714,105,-0.1,0.0,-0.3,-0.11,0.00,0.99,1.00000,0.00017,-0.00010,0.00010,0.055,0.0300
2026,4,7,13:00:36.560,5.716,107,-0.3,0.0,-0.1,-0.11,0.01,0.99,1.00000,0.00013,-0.00010,0.00010,0.055,0.0360
2026,4,7,13:00:36.562,5.718,109,-0.1,0.0,-0.1,-0.11,0.00,0.99,1.00000,0.00013,-0.00010,0.00010,0.055,0.0340
2026,4,7,13:00:36.564,5.720,111,-0.1,0.0,-0.1,-0.11,0.00,0.99,1.00000,0.00013,-0.00010,0.00010,0.055,0.0330
2026,4,7,13:00:36.566,5.722,113,-0.3,0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00013,-0.00010,0.00010,0.055,0.0250
2026,4,7,13:00:36.568,5.724,115,-0.3,0.0,-0.1,-0.11,0.00,0.98,1.00000,0.00013,-0.00010,0.00010,0.056,0.0310
2026,4,7,13:00:36.570,5.726,117,-0.1,-0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00013,-0.00010,0.00010,0.055,0.0310
2026,4,7,13:00:36.572,5.728,119,-0.3,0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00013,-0.00010,0.00007,0.055,0.0260
2026,4,7,13:00:36.574,5.730,121,0.0,0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00013,-0.00010,0.00007,0.055,0.0260
2026,4,7,13:00:36.576,5.732,123,-0.1,0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00000,0.00000,0.00000,0.055,0.0280
2026,4,7,13:00:36.578,5.734,125,-0.1,0.1,0.0,-0.11,0.00,0.99,1.00000,0.00000,0.00000,0.00000,0.055,0.0220
2026,4,7,13:00:36.580,5.736,127,-0.1,0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00000,0.00000,0.00000,0.055,0.0200
2026,4,7,13:00:36.582,5.738,129,-0.1,0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00000,0.00000,0.00000,0.055,0.0250
2026,4,7,13:00:36.584,5.740,131,-0.3,0.0,0.0,-0.11,0.00,0.99,1.00000,0.00000,0.00000,0.00000,0.055,0.0250
2026,4,7,13:00:36.586,5.742,133,0.0,0.1,-0.1,-0.11,0.00,0.99,1.00000,0.00000,0.00000,0.00000,0.055,0.0280
2026,4,7,13:00:36.588,5.744,135,0.0,0.0,-0.1,-0.11,0.00,0.98,1.00000,0.00000,0.00000,0.00000,0.055,0.0260
2026,4,7,13:00:36.590,5.746,137,-0.1,0.0,-0.1,-0.11,0.00,0.98,1.00000,0.00000,0.00000,0.00000,0.055,0.0230
2026,4,7,13:00:36.592,5.748,139,-0.1,0.0,-0.3,-0.11,0.00,0.99,1.00000,0.00000,0.00000,0.00000,0.055,0.0260
