UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Jun 19 2026 00:27:09.000 UTC,1781846829.0,9794.7,31.05514,-103.53129,26,3,25,-29,96,3,1,3,9,-59,4.037,6874.7,TRUE,TRUE,FALSE,3207.9615
Jun 19 2026 00:27:10.000 UTC,1781846830.0,9763.1,31.05511,-103.53118,28,3,40,-34,121,3,1,2,11,-59,4.037,6843.1,TRUE,TRUE,FALSE,3183.6148
Jun 19 2026 00:27:11.000 UTC,1781846831.0,9731.4,31.05504,-103.53111,26,3,27,-31,144,3,1,1,15,-59,4.035,6811.4,TRUE,TRUE,FALSE,3149.5447
Jun 19 2026 00:27:12.000 UTC,1781846832.0,9698.1,31.05501,-103.53105,27,3,23,-32,97,3,1,2,8,-59,4.035,6778.1,TRUE,TRUE,FALSE,3132.4255
Jun 19 2026 00:27:13.000 UTC,1781846833.0,9667.1,31.05498,-103.53095,28,3,37,-32,124,3,1,3,10,-56,4.034,6747.1,TRUE,TRUE,FALSE,3110.7070
Jun 19 2026 00:27:14.000 UTC,1781846834.0,9635.3,31.05492,-103.53088,26,3,21,-31,147,3,1,1,10,-59,4.034,6715.3,TRUE,TRUE,FALSE,3080.3096
Jun 19 2026 00:27:15.000 UTC,1781846835.0,9606.2,31.05490,-103.53083,27,3,21,-28,93,3,1,2,7,-59,4.034,6686.2,TRUE,TRUE,FALSE,3066.5296
Jun 19 2026 00:27:16.000 UTC,1781846836.0,9577.2,31.05488,-103.53073,28,3,38,-28,113,3,1,3,11,-54,4.034,6657.2,TRUE,TRUE,FALSE,3049.6558
Jun 19 2026 00:27:17.000 UTC,1781846837.0,9545.8,31.05483,-103.53065,27,3,18,-32,135,3,1,2,13,-54,4.034,6625.8,TRUE,TRUE,FALSE,3022.9710
Jun 19 2026 00:27:18.000 UTC,1781846838.0,9515.5,31.05482,-103.53060,26,3,25,-27,84,3,1,2,7,-50,4.034,6595.5,TRUE,TRUE,FALSE,3013.9016
Jun 19 2026 00:27:19.000 UTC,1781846839.0,9485.2,31.05481,-103.53049,27,3,40,-29,111,3,1,2,12,-50,4.034,6565.2,TRUE,TRUE,FALSE,2997.2577
Jun 19 2026 00:27:20.000 UTC,1781846840.0,9455.9,31.05474,-103.53039,28,3,33,-26,141,3,1,2,14,-50,4.04,6535.9,TRUE,TRUE,FALSE,2962.1335
Jun 19 2026 00:27:21.000 UTC,1781846841.0,9427.9,31.05470,-103.53033,27,3,21,-27,99,3,1,2,7,-57,4.04,6507.9,TRUE,TRUE,FALSE,2941.7173
Jun 19 2026 00:27:22.000 UTC,1781846842.0,9400.1,31.05468,-103.53024,28,3,38,-29,116,3,1,4,9,-62,4.033,6480.1,TRUE,TRUE,FALSE,2924.1464
Jun 19 2026 00:27:23.000 UTC,1781846843.0,9370.8,31.05462,-103.53015,28,3,33,-28,144,3,1,1,14,-59,4.033,6450.8,TRUE,TRUE,FALSE,2891.1342
Jun 19 2026 00:27:24.000 UTC,1781846844.0,9342.7,31.05456,-103.53011,28,3,15,-27,125,3,1,2,9,-60,4.046,6422.7,TRUE,TRUE,FALSE,2867.3638
Jun 19 2026 00:27:25.000 UTC,1781846845.0,9313.3,31.05455,-103.53004,28,3,34,-30,99,3,1,1,14,-53,4.046,6393.3,TRUE,TRUE,FALSE,2855.0927
Jun 19 2026 00:27:26.000 UTC,1781846846.0,9281.5,31.05450,-103.52992,26,3,39,-31,131,3,1,2,12,-62,4.046,6361.5,TRUE,TRUE,FALSE,2827.1361
Jun 19 2026 00:27:27.000 UTC,1781846847.0,9251.5,31.05443,-103.52986,26,3,20,-28,144,3,1,2,9,-62,4.037,6331.5,TRUE,TRUE,FALSE,2797.7585
Jun 19 2026 00:27:28.000 UTC,1781846848.0,9223.0,31.05441,-103.52981,26,3,25,-27,93,3,1,3,5,-53,4.037,6303.0,TRUE,TRUE,FALSE,2785.6424
Jun 19 2026 00:27:29.000 UTC,1781846849.0,9193.4,31.05439,-103.52970,26,3,41,-31,116,3,1,2,8,-53,4.036,6273.4,TRUE,TRUE,FALSE,2767.5467
Jun 19 2026 00:27:30.000 UTC,1781846850.0,9161.0,31.05433,-103.52960,26,3,32,-32,143,3,1,0,12,-57,4.036,6241.0,TRUE,TRUE,FALSE,2733.9493
Jun 19 2026 00:27:31.000 UTC,1781846851.0,9128.2,31.05428,-103.52956,25,3,17,-31,109,3,1,2,7,-57,4.036,6208.2,TRUE,TRUE,FALSE,2712.9453
Jun 19 2026 00:27:32.000 UTC,1781846852.0,9097.3,31.05427,-103.52947,28,3,37,-29,98,3,1,1,11,-55,4.036,6177.3,TRUE,TRUE,FALSE,2702.9447
Jun 19 2026 00:27:33.000 UTC,1781846853.0,9066.7,31.05422,-103.52936,27,3,38,-32,132,3,1,3,13,-57,4.042,6146.7,TRUE,TRUE,FALSE,2675.0560
Jun 19 2026 00:27:34.000 UTC,1781846854.0,9036.7,31.05416,-103.52930,24,3,18,-28,126,3,1,0,10,-55,4.042,6116.7,TRUE,TRUE,FALSE,2648.2043
Jun 19 2026 00:27:35.000 UTC,1781846855.0,9011.4,31.05414,-103.52921,27,3,33,-25,110,3,1,1,13,-52,4.012,6091.4,TRUE,TRUE,FALSE,2632.1075
Jun 19 2026 00:27:36.000 UTC,1781846856.0,8986.8,31.05409,-103.52914,25,3,22,-25,116,3,1,0,12,-58,4.012,6066.8,TRUE,TRUE,FALSE,2610.1458
Jun 19 2026 00:27:37.000 UTC,1781846857.0,8960.9,31.05407,-103.52906,28,3,33,-25,106,3,1,2,12,-51,4.012,6040.9,TRUE,TRUE,FALSE,2597.0522
Jun 19 2026 00:27:38.000 UTC,1781846858.0,8933.7,31.05403,-103.52898,28,3,20,-28,131,3,1,1,14,-54,4.039,6013.7,TRUE,TRUE,FALSE,2574.7662
Jun 19 2026 00:27:39.000 UTC,1781846859.0,8906.5,31.05401,-103.52892,28,3,29,-26,97,3,1,1,10,-58,4.039,5986.5,TRUE,TRUE,FALSE,2563.2067
Jun 19 2026 00:27:40.000 UTC,1781846860.0,8878.4,31.05398,-103.52881,28,3,35,-28,127,3,1,2,13,-58,4.043,5958.4,TRUE,TRUE,FALSE,2542.9039
Jun 19 2026 00:27:41.000 UTC,1781846861.0,8846.8,31.05393,-103.52876,26,3,15,-31,123,3,1,0,11,-50,4.043,5926.8,TRUE,TRUE,FALSE,2522.0409
Jun 19 2026 00:27:42.000 UTC,1781846862.0,8815.6,31.05393,-103.52869,27,3,29,-28,91,3,1,1,11,-49,4.031,5895.6,TRUE,TRUE,FALSE,2517.6527
Jun 19 2026 00:27:43.000 UTC,1781846863.0,8782.6,31.05390,-103.52859,27,3,32,-31,129,3,1,2,14,-55,4.031,5862.6,TRUE,TRUE,FALSE,2499.9301
Jun 19 2026 00:27:44.000 UTC,1781846864.0,8750.1,31.05384,-103.52854,26,3,14,-28,138,3,1,1,13,-56,4.039,5830.1,TRUE,TRUE,FALSE,2477.3136
Jun 19 2026 00:27:45.000 UTC,1781846865.0,8720.1,31.05384,-103.52849,27,3,30,-28,92,3,1,1,11,-50,4.039,5800.1,TRUE,TRUE,FALSE,2471.8026
Jun 19 2026 00:27:46.000 UTC,1781846866.0,8688.5,31.05381,-103.52838,28,3,35,-31,127,3,1,2,11,-57,4.039,5768.5,TRUE,TRUE,FALSE,2454.2528
Jun 19 2026 00:27:47.000 UTC,1781846867.0,8655.9,31.05375,-103.52832,28,3,15,-31,133,3,1,0,13,-57,4.015,5735.9,TRUE,TRUE,FALSE,2430.8035
Jun 19 2026 00:27:48.000 UTC,1781846868.0,8625.2,31.05375,-103.52827,27,3,24,-29,76,3,1,2,9,-57,4.015,5705.2,TRUE,TRUE,FALSE,2427.4929
Jun 19 2026 00:27:49.000 UTC,1781846869.0,8596.1,31.05374,-103.52817,28,3,38,-32,110,3,1,2,12,-50,4.037,5676.1,TRUE,TRUE,FALSE,2418.2496
Jun 19 2026 00:27:50.000 UTC,1781846870.0,8564.7,31.05368,-103.52808,28,3,28,-30,141,3,1,2,12,-55,4.037,5644.7,TRUE,TRUE,FALSE,2391.6038
Jun 19 2026 00:27:51.000 UTC,1781846871.0,8535.8,31.05365,-103.52803,24,3,18,-30,93,3,1,2,8,-55,4.038,5615.8,TRUE,TRUE,FALSE,2378.3766
Jun 19 2026 00:27:52.000 UTC,1781846872.0,8507.9,31.05364,-103.52793,27,3,36,-30,106,3,1,2,12,-54,4.038,5587.9,TRUE,TRUE,FALSE,2371.0951
Jun 19 2026 00:27:53.000 UTC,1781846873.0,8476.8,31.05359,-103.52784,28,3,28,-30,141,3,1,1,13,-59,4.037,5556.8,TRUE,TRUE,FALSE,2346.5434
Jun 19 2026 00:27:54.000 UTC,1781846874.0,8447.2,31.05355,-103.52779,27,3,19,-29,92,3,1,1,8,-56,4.037,5527.2,TRUE,TRUE,FALSE,2333.6814
Jun 19 2026 00:27:55.000 UTC,1781846875.0,8417.7,31.05356,-103.52770,28,3,38,-27,98,3,1,1,13,-51,4.015,5497.7,TRUE,TRUE,FALSE,2331.7069
Jun 19 2026 00:27:56.000 UTC,1781846876.0,8389.4,31.05351,-103.52760,27,3,27,-29,132,3,1,1,15,-61,4.015,5469.4,TRUE,TRUE,FALSE,2310.8973
Jun 19 2026 00:27:57.000 UTC,1781846877.0,8360.8,31.05349,-103.52755,27,3,17,-28,83,3,1,2,7,-53,4.015,5440.8,TRUE,TRUE,FALSE,2300.5245
Jun 19 2026 00:27:58.000 UTC,1781846878.0,8335.0,31.05349,-103.52746,27,3,37,-27,97,3,1,1,13,-55,4.037,5415.0,TRUE,TRUE,FALSE,2299.4583
Jun 19 2026 00:27:59.000 UTC,1781846879.0,8307.9,31.05344,-103.52735,27,3,31,-27,132,3,1,1,16,-55,4.037,5387.9,TRUE,TRUE,FALSE,2280.3610
Jun 19 2026 00:28:00.000 UTC,1781846880.0,8278.4,31.05341,-103.52731,24,3,12,-27,94,3,1,1,10,-55,4.038,5358.4,TRUE,TRUE,FALSE,2266.9511
Jun 19 2026 00:28:01.000 UTC,1781846881.0,8252.0,31.05341,-103.52723,27,3,33,-27,101,3,1,1,12,-52,4.038,5332.0,TRUE,TRUE,FALSE,2264.9592
Jun 19 2026 00:28:02.000 UTC,1781846882.0,8223.1,31.05336,-103.52714,24,3,27,-26,134,3,1,0,10,-53,4.041,5303.1,TRUE,TRUE,FALSE,2247.7233
Jun 19 2026 00:28:03.000 UTC,1781846883.0,8196.5,31.05334,-103.52709,25,3,14,-24,91,3,1,2,8,-53,4.041,5276.5,TRUE,TRUE,FALSE,2236.7990
Jun 19 2026 00:28:04.000 UTC,1781846884.0,8169.6,31.05333,-103.52701,28,3,35,-28,98,3,1,1,13,-57,4.039,5249.6,TRUE,TRUE,FALSE,2235.4565
Jun 19 2026 00:28:05.000 UTC,1781846885.0,8140.5,31.05329,-103.52691,24,3,28,-28,130,3,1,1,12,-52,4.039,5220.5,TRUE,TRUE,FALSE,2220.4617
Jun 19 2026 00:28:06.000 UTC,1781846886.0,8115.5,31.05327,-103.52684,25,3,24,-23,96,3,1,2,8,-57,4.039,5195.5,TRUE,TRUE,FALSE,2211.4047
Jun 19 2026 00:28:07.000 UTC,1781846887.0,8088.8,31.05325,-103.52673,26,3,40,-26,116,3,1,2,9,-49,4.034,5168.8,TRUE,TRUE,FALSE,2204.1567
Jun 19 2026 00:28:08.000 UTC,1781846888.0,8062.0,31.05319,-103.52666,27,3,21,-25,130,3,1,1,13,-49,4.034,5142.0,TRUE,TRUE,FALSE,2185.2672
Jun 19 2026 00:28:09.000 UTC,1781846889.0,8036.1,31.05318,-103.52658,27,3,32,-24,89,3,1,2,8,-55,4.034,5116.1,TRUE,TRUE,FALSE,2182.6594
Jun 19 2026 00:28:10.000 UTC,1781846890.0,8014.0,31.05316,-103.52647,27,3,30,-24,121,3,1,0,13,-55,4.034,5094.0,TRUE,TRUE,FALSE,2174.5836
Jun 19 2026 00:28:11.000 UTC,1781846891.0,7992.8,31.05313,-103.52640,28,3,30,-18,101,3,1,1,14,-54,4.031,5072.8,TRUE,TRUE,FALSE,2166.3591
Jun 19 2026 00:28:12.000 UTC,1781846892.0,7972.2,31.05309,-103.52631,27,3,25,-20,124,3,1,1,11,-57,4.031,5052.2,TRUE,TRUE,FALSE,2155.1325
Jun 19 2026 00:28:13.000 UTC,1781846893.0,7953.7,31.05307,-103.52624,27,3,33,-20,110,3,1,0,11,-50,4.029,5033.7,TRUE,TRUE,FALSE,2148.1888
Jun 19 2026 00:28:14.000 UTC,1781846894.0,7929.7,31.05302,-103.52615,24,3,26,-22,136,3,1,1,11,-55,4.029,5009.7,TRUE,TRUE,FALSE,2133.7180
Jun 19 2026 00:28:15.000 UTC,1781846895.0,7905.6,31.05300,-103.52608,25,3,27,-23,95,3,1,2,7,-45,4.038,4985.6,TRUE,TRUE,FALSE,2127.5388
Jun 19 2026 00:28:16.000 UTC,1781846896.0,7881.8,31.05298,-103.52598,26,3,35,-23,122,3,1,1,12,-51,4.038,4961.8,TRUE,TRUE,FALSE,2123.3902
Jun 19 2026 00:28:17.000 UTC,1781846897.0,7855.6,31.05293,-103.52591,25,3,20,-22,107,3,1,2,11,-53,4.038,4935.6,TRUE,TRUE,FALSE,2111.1647
Jun 19 2026 00:28:18.000 UTC,1781846898.0,7830.8,31.05291,-103.52581,27,3,37,-26,114,3,1,2,10,-51,4.04,4910.8,TRUE,TRUE,FALSE,2108.2579
Jun 19 2026 00:28:19.000 UTC,1781846899.0,7802.4,31.05286,-103.52573,26,3,25,-27,131,3,1,2,11,-51,4.04,4882.4,TRUE,TRUE,FALSE,2092.6586
Jun 19 2026 00:28:20.000 UTC,1781846900.0,7777.0,31.05284,-103.52567,27,3,22,-25,90,3,1,2,10,-51,4.038,4857.0,TRUE,TRUE,FALSE,2088.4843
Jun 19 2026 00:28:21.000 UTC,1781846901.0,7752.1,31.05283,-103.52556,27,3,41,-28,104,3,1,1,12,-49,4.038,4832.1,TRUE,TRUE,FALSE,2092.0630
Jun 19 2026 00:28:22.000 UTC,1781846902.0,7725.4,31.05277,-103.52544,28,3,35,-26,135,3,1,2,14,-61,4.023,4805.4,TRUE,TRUE,FALSE,2078.3092
Jun 19 2026 00:28:24.000 UTC,1781846904.0,7672.8,31.05272,-103.52529,28,3,39,-26,94,3,1,3,11,-61,4.025,4752.8,TRUE,TRUE,FALSE,2072.1945
Jun 19 2026 00:28:25.000 UTC,1781846905.0,7643.1,31.05268,-103.52517,27,3,37,-30,128,3,1,3,13,-56,4.025,4723.1,TRUE,TRUE,FALSE,2066.8430
Jun 19 2026 00:28:26.000 UTC,1781846906.0,7613.4,31.05263,-103.52511,27,3,17,-28,117,3,1,2,13,-49,4.011,4693.4,TRUE,TRUE,FALSE,2053.0618
Jun 19 2026 00:28:27.000 UTC,1781846907.0,7587.4,31.05262,-103.52502,27,3,38,-25,98,3,1,1,10,-49,4.011,4667.4,TRUE,TRUE,FALSE,2056.9413
Jun 19 2026 00:28:28.000 UTC,1781846908.0,7558.8,31.05257,-103.52490,27,3,43,-29,128,3,1,3,10,-49,4.011,4638.8,TRUE,TRUE,FALSE,2052.0621
Jun 19 2026 00:28:29.000 UTC,1781846909.0,7531.5,31.05249,-103.52483,26,3,26,-25,143,3,1,2,11,-61,4.031,4611.5,TRUE,TRUE,FALSE,2032.2419
Jun 19 2026 00:28:30.000 UTC,1781846910.0,7504.6,31.05246,-103.52477,26,3,22,-27,90,3,1,2,8,-56,4.031,4584.6,TRUE,TRUE,FALSE,2027.8025
Jun 19 2026 00:28:31.000 UTC,1781846911.0,7478.4,31.05246,-103.52467,28,3,39,-28,106,3,1,3,8,-56,4.039,4558.4,TRUE,TRUE,FALSE,2036.1474
Jun 19 2026 00:28:32.000 UTC,1781846912.0,7449.8,31.05240,-103.52457,27,3,27,-26,134,3,1,1,14,-59,4.039,4529.8,TRUE,TRUE,FALSE,2027.9963
Jun 19 2026 00:28:33.000 UTC,1781846913.0,7422.9,31.05237,-103.52448,26,3,32,-27,97,3,1,2,9,-49,4.042,4502.9,TRUE,TRUE,FALSE,2027.7775
Jun 19 2026 00:28:34.000 UTC,1781846914.0,7396.3,31.05234,-103.52437,28,3,37,-25,124,3,1,2,12,-53,4.042,4476.3,TRUE,TRUE,FALSE,2029.0484
Jun 19 2026 00:28:35.000 UTC,1781846915.0,7368.4,31.05230,-103.52428,23,3,24,-28,99,3,1,2,7,-53,4.036,4448.4,TRUE,TRUE,FALSE,2026.5619
Jun 19 2026 00:28:36.000 UTC,1781846916.0,7342.6,31.05229,-103.52418,25,3,38,-26,107,3,1,2,9,-48,4.036,4422.6,TRUE,TRUE,FALSE,2035.7167
Jun 19 2026 00:28:37.000 UTC,1781846917.0,7320.8,31.05225,-103.52409,27,3,26,-22,109,3,1,1,10,-50,4.036,4400.8,TRUE,TRUE,FALSE,2034.5305
Jun 19 2026 00:28:38.000 UTC,1781846918.0,7298.6,31.05221,-103.52398,26,3,38,-27,115,3,1,1,11,-45,4.036,4378.6,TRUE,TRUE,FALSE,2038.4680
Jun 19 2026 00:28:39.000 UTC,1781846919.0,7271.0,31.05215,-103.52389,25,3,30,-28,138,3,1,1,11,-45,4.036,4351.0,TRUE,TRUE,FALSE,2031.5392
Jun 19 2026 00:28:40.000 UTC,1781846920.0,7240.2,31.05211,-103.52385,27,3,12,-30,126,3,1,1,10,-48,4.024,4320.2,TRUE,TRUE,FALSE,2023.4987
Jun 19 2026 00:28:41.000 UTC,1781846921.0,7210.3,31.05211,-103.52380,28,3,22,-26,78,3,1,2,9,-46,4.024,4290.3,TRUE,TRUE,FALSE,2030.8509
Jun 19 2026 00:28:42.000 UTC,1781846922.0,7181.3,31.05211,-103.52370,26,3,40,-31,106,3,1,2,10,-46,4.037,4261.3,TRUE,TRUE,FALSE,2045.0463
Jun 19 2026 00:28:43.000 UTC,1781846923.0,7150.9,31.05205,-103.52360,28,3,30,-30,137,3,1,0,13,-46,4.037,4230.9,TRUE,TRUE,FALSE,2043.4152
Jun 19 2026 00:28:44.000 UTC,1781846924.0,7120.5,31.05201,-103.52355,27,3,13,-26,112,3,1,1,8,-46,4.034,4200.5,TRUE,TRUE,FALSE,2038.0422
Jun 19 2026 00:28:45.000 UTC,1781846925.0,7094.5,31.05201,-103.52348,27,3,30,-25,91,3,1,3,9,-46,4.034,4174.5,TRUE,TRUE,FALSE,2047.8920
Jun 19 2026 00:28:46.000 UTC,1781846926.0,7066.0,31.05199,-103.52337,28,3,40,-30,119,3,1,2,10,-50,4.032,4146.0,TRUE,TRUE,FALSE,2059.5905
Jun 19 2026 00:28:47.000 UTC,1781846927.0,7034.4,31.05192,-103.52329,27,3,30,-30,151,3,1,1,15,-56,4.032,4114.4,TRUE,TRUE,FALSE,2050.7682
Jun 19 2026 00:28:48.000 UTC,1781846928.0,7004.6,31.05187,-103.52325,26,3,12,-27,122,3,1,2,6,-56,4.013,4084.6,TRUE,TRUE,FALSE,2042.7992
Jun 19 2026 00:28:49.000 UTC,1781846929.0,6977.4,31.05186,-103.52319,27,3,31,-27,97,3,1,1,12,-52,4.013,4057.4,TRUE,TRUE,FALSE,2053.0602
Jun 19 2026 00:28:50.000 UTC,1781846930.0,6950.7,31.05182,-103.52309,27,3,30,-26,137,3,1,2,10,-56,4.013,4030.7,TRUE,TRUE,FALSE,2056.1724
Jun 19 2026 00:28:51.000 UTC,1781846931.0,6920.2,31.05177,-103.52305,27,3,11,-28,127,3,1,2,10,-56,4.036,4000.2,TRUE,TRUE,FALSE,2051.4122
Jun 19 2026 00:28:52.000 UTC,1781846932.0,6893.0,31.05177,-103.52300,28,3,26,-24,90,3,1,2,8,-47,4.036,3973.0,TRUE,TRUE,FALSE,2059.8031
Jun 19 2026 00:28:53.000 UTC,1781846933.0,6864.2,31.05175,-103.52290,27,3,37,-28,122,3,1,2,11,-54,4.032,3944.2,TRUE,TRUE,FALSE,2072.3864
Jun 19 2026 00:28:54.000 UTC,1781846934.0,6835.1,31.05169,-103.52283,28,3,24,-27,153,3,1,2,14,-53,4.032,3915.1,TRUE,TRUE,FALSE,2066.5944
Jun 19 2026 00:28:55.000 UTC,1781846935.0,6806.4,31.05166,-103.52279,27,3,20,-27,96,3,1,1,11,-49,4.034,3886.4,TRUE,TRUE,FALSE,2065.7111
Jun 19 2026 00:28:56.000 UTC,1781846936.0,6776.8,31.05163,-103.52271,28,3,31,-28,129,3,1,2,12,-49,4.034,3856.8,TRUE,TRUE,FALSE,2075.0118
Jun 19 2026 00:28:57.000 UTC,1781846937.0,6747.6,31.05157,-103.52266,28,3,19,-24,161,3,1,3,8,-51,4.041,3827.6,TRUE,TRUE,FALSE,2066.8340
Jun 19 2026 00:28:58.000 UTC,1781846938.0,6723.5,31.05155,-103.52261,28,3,24,-26,103,3,1,0,12,-52,4.041,3803.5,TRUE,TRUE,FALSE,2069.0690
Jun 19 2026 00:28:59.000 UTC,1781846939.0,6695.2,31.05150,-103.52252,28,3,38,-27,134,1,1,2,12,-49,4.04,3775.2,TRUE,TRUE,FALSE,2076.0495
Jun 19 2026 00:29:00.000 UTC,1781846940.0,6669.2,31.05144,-103.52245,27,3,21,-30,129,1,1,0,11,-51,4.04,3749.2,TRUE,TRUE,FALSE,2072.5085
Jun 19 2026 00:29:01.000 UTC,1781846941.0,6641.5,31.05141,-103.52238,26,3,34,-29,107,1,1,1,12,-48,4.04,3721.5,TRUE,TRUE,FALSE,2081.8343
Jun 19 2026 00:29:02.000 UTC,1781846942.0,6611.4,31.05136,-103.52227,28,3,42,-30,136,1,1,2,13,-52,4.043,3691.4,TRUE,TRUE,FALSE,2089.3819
Jun 19 2026 00:29:03.000 UTC,1781846943.0,6581.6,31.05128,-103.52221,28,3,22,-30,150,1,1,1,11,-53,4.043,3661.6,TRUE,TRUE,FALSE,2082.6290
Jun 19 2026 00:29:04.000 UTC,1781846944.0,6553.2,31.05125,-103.52216,28,3,29,-25,105,1,1,1,11,-53,4.028,3633.2,TRUE,TRUE,FALSE,2087.4689
Jun 19 2026 00:29:05.000 UTC,1781846945.0,6525.0,31.05120,-103.52206,28,3,40,-31,137,1,1,3,11,-52,4.028,3605.0,TRUE,TRUE,FALSE,2094.2169
Jun 19 2026 00:29:06.000 UTC,1781846946.0,6496.2,31.05112,-103.52201,27,3,21,-28,149,1,1,1,9,-58,4.028,3576.2,TRUE,TRUE,FALSE,2087.0902
Jun 19 2026 00:29:07.000 UTC,1781846947.0,6467.0,31.05110,-103.52197,25,3,21,-27,98,1,1,2,6,-58,4.028,3547.0,TRUE,TRUE,FALSE,2090.9274
Jun 19 2026 00:29:08.000 UTC,1781846948.0,6439.6,31.05108,-103.52187,26,3,39,-28,107,1,1,1,12,-58,4.032,3519.6,TRUE,TRUE,FALSE,2110.5610
Jun 19 2026 00:29:09.000 UTC,1781846949.0,6409.8,31.05102,-103.52175,27,3,41,-32,138,1,1,1,12,-59,4.032,3489.8,TRUE,TRUE,FALSE,2122.1472
Jun 19 2026 00:29:10.000 UTC,1781846950.0,6378.9,31.05095,-103.52170,25,3,20,-33,142,1,1,1,10,-55,4.012,3458.9,TRUE,TRUE,FALSE,2117.6473
Jun 19 2026 00:29:11.000 UTC,1781846951.0,6348.4,31.05093,-103.52163,26,3,31,-28,105,1,1,3,7,-55,4.012,3428.4,TRUE,TRUE,FALSE,2128.7899
Jun 19 2026 00:29:12.000 UTC,1781846952.0,6317.5,31.05087,-103.52152,26,3,43,-30,131,1,1,3,9,-49,4.012,3397.5,TRUE,TRUE,FALSE,2142.8732
Jun 19 2026 00:29:13.000 UTC,1781846953.0,6288.1,31.05079,-103.52145,26,3,30,-27,157,1,1,1,15,-53,4.032,3368.1,TRUE,TRUE,FALSE,2141.9053
Jun 19 2026 00:29:14.000 UTC,1781846954.0,6258.6,31.05074,-103.52141,26,3,18,-30,109,1,1,2,10,-49,4.032,3338.6,TRUE,TRUE,FALSE,2141.7008
Jun 19 2026 00:29:15.000 UTC,1781846955.0,6228.6,31.05072,-103.52132,27,3,38,-30,113,1,1,3,11,-49,4.037,3308.6,TRUE,TRUE,FALSE,2159.6785
Jun 19 2026 00:29:16.000 UTC,1781846956.0,6198.3,31.05065,-103.52122,26,3,36,-31,147,1,1,2,14,-50,4.037,3278.3,TRUE,TRUE,FALSE,2168.1924
Jun 19 2026 00:29:17.000 UTC,1781846957.0,6166.6,31.05058,-103.52119,26,3,14,-28,147,1,1,2,11,-50,4.037,3246.6,TRUE,TRUE,FALSE,2163.9700
Jun 19 2026 00:29:18.000 UTC,1781846958.0,6136.2,31.05056,-103.52112,28,3,33,-32,108,1,1,1,12,-51,4.037,3216.2,TRUE,TRUE,FALSE,2176.9658
Jun 19 2026 00:29:19.000 UTC,1781846959.0,6102.5,31.05051,-103.52101,28,3,40,-32,137,1,1,2,13,-52,4.028,3182.5,TRUE,TRUE,FALSE,2193.5548
Jun 19 2026 00:29:20.000 UTC,1781846960.0,6070.5,31.05043,-103.52096,28,3,22,-32,152,1,1,0,11,-54,4.028,3150.5,TRUE,TRUE,FALSE,2192.8664
Jun 19 2026 00:29:21.000 UTC,1781846961.0,6039.0,31.05041,-103.52091,27,3,26,-28,104,1,1,2,9,-55,4.028,3119.0,TRUE,TRUE,FALSE,2199.7875
Jun 19 2026 00:29:22.000 UTC,1781846962.0,6005.2,31.05036,-103.52081,27,3,42,-34,131,1,1,3,8,-57,4.006,3085.2,TRUE,TRUE,FALSE,2217.0961
Jun 19 2026 00:29:23.000 UTC,1781846963.0,5971.7,31.05027,-103.52074,27,3,33,-31,156,1,1,2,10,-57,4.006,3051.7,TRUE,TRUE,FALSE,2220.9261
Jun 19 2026 00:29:24.000 UTC,1781846964.0,5940.9,31.05021,-103.52070,28,3,18,-31,120,1,1,2,9,-49,4.029,3020.9,TRUE,TRUE,FALSE,2221.2237
Jun 19 2026 00:29:25.000 UTC,1781846965.0,5909.1,31.05019,-103.52061,27,3,39,-30,115,1,1,2,12,-48,4.029,2989.1,TRUE,TRUE,FALSE,2241.7868
Jun 19 2026 00:29:26.000 UTC,1781846966.0,5876.8,31.05012,-103.52052,27,3,31,-33,146,1,1,1,13,-57,4.029,2956.8,TRUE,TRUE,FALSE,2252.8715
Jun 19 2026 00:29:27.000 UTC,1781846967.0,5844.5,31.05007,-103.52047,27,3,19,-30,110,1,1,2,11,-57,4.029,2924.5,TRUE,TRUE,FALSE,2259.8496
Jun 19 2026 00:29:28.000 UTC,1781846968.0,5814.0,31.05005,-103.52038,28,3,40,-32,114,1,1,1,14,-57,4.031,2894.0,TRUE,TRUE,FALSE,2281.4821
Jun 19 2026 00:29:29.000 UTC,1781846969.0,5780.8,31.04998,-103.52028,28,3,37,-33,146,1,1,2,14,-51,4.031,2860.8,TRUE,TRUE,FALSE,2297.7237
Jun 19 2026 00:29:30.000 UTC,1781846970.0,5747.9,31.04992,-103.52023,27,3,17,-32,132,1,1,2,8,-51,4.026,2827.9,TRUE,TRUE,FALSE,2300.6371
Jun 19 2026 00:29:31.000 UTC,1781846971.0,5717.0,31.04989,-103.52016,26,3,33,-30,102,1,1,0,9,-51,4.026,2797.0,TRUE,TRUE,FALSE,2316.5157
Jun 19 2026 00:29:32.000 UTC,1781846972.0,5687.0,31.04984,-103.52005,27,3,42,-30,135,1,1,3,13,-51,4.026,2767.0,TRUE,TRUE,FALSE,2340.9551
Jun 19 2026 00:29:33.000 UTC,1781846973.0,5652.3,31.04977,-103.51998,28,3,22,-33,145,1,1,2,12,-52,4.032,2732.3,TRUE,TRUE,FALSE,2349.9332
