,timestamp,packed,latfrac,lonfrac,ox,oy,oz,flight_state,o2,o3,voltage,current,temp,flip_status,time,sec,sats,gps_speed,gps_alt
167,168.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,14,227,8.19,0,29,255,19:19:32,69572,3,2,2822
168,169.998,3177291737077590848,0,0,0.023622047244094488,-0.047244094488188976,-0.9921259842519685,Flight,80,115,8.19,0,29,255,19:19:32,69572,3,2,2822
169,170.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,250,238,8.2,0,29,255,19:19:32,69572,3,2,2822
170,171.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,187,180,8.19,0,29,255,19:19:32,69572,3,2,2822
171,172.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,74,112,8.2,0,29,255,19:19:32,69572,3,2,2822
172,173.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,148,120,8.19,0,29,255,19:19:32,69572,3,2,2822
173,174.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,54,246,8.19,0,30,255,19:19:32,69572,3,2,2822
174,175.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,90,254,8.18,0,30,255,19:19:32,69572,3,2,2822
175,176.998,3177291737077590848,0,0,0.023622047244094488,-0.05511811023622047,-0.9921259842519685,Flight,4,132,8.19,0,30,255,19:19:32,69572,3,2,2822
176,177.998,3177291737077590848,0,0,0.0,-0.023622047244094488,-0.9921259842519685,Flight,175,8,8.18,0,30,255,19:19:32,69572,3,2,2822
177,178.998,3177291737077590848,0,0,-0.007874015748031496,-0.03937007874015748,-0.9921259842519685,Flight,133,214,8.19,0,30,255,19:19:32,69572,3,2,2822
178,179.998,3177291737077590848,0,0,0.023622047244094488,-0.06299212598425197,-0.9921259842519685,Flight,122,32,8.19,0,30,255,19:19:32,69572,3,2,2822
179,180.998,3177291737077590848,0,0,-0.05511811023622047,0.0,-0.9921259842519685,Flight,146,55,8.19,0,30,255,19:19:32,69572,3,2,2822
180,181.9979,3177291737077590848,0,0,-0.031496062992125984,-0.031496062992125984,-0.9921259842519685,Flight,114,165,8.19,0,30,255,19:19:32,69572,3,2,2822
181,182.9979,3177291737077590848,0,0,0.023622047244094488,-0.06299212598425197,-0.9921259842519685,Flight,90,216,8.19,0,30,255,19:19:32,69572,3,2,2822
182,183.9979,3177291737077590848,0,0,0.047244094488188976,-0.03937007874015748,-0.9921259842519685,Flight,10,161,8.19,0,30,255,19:19:32,69572,3,2,2822
183,184.9979,3177291737077590848,0,0,0.0,-0.07086614173228346,-0.9921259842519685,Flight,14,227,8.19,0,30,255,19:19:32,69572,3,2,2822
184,185.9979,3177291737077590848,0,0,0.03937007874015748,-0.031496062992125984,-0.9921259842519685,Flight,80,115,8.19,0,30,255,19:19:32,69572,3,2,2822
185,186.998,3177291737077590848,0,0,-0.5984251968503937,-0.12598425196850394,-0.7874015748031497,Flight,250,238,8.19,0,30,255,19:19:32,69572,3,2,2822
186,187.9979,3177291737077590848,0,0,-0.47244094488188976,0.8031496062992126,-0.3464566929133858,Flight,187,180,8.19,0,30,255,19:19:32,69572,3,2,2822
187,188.998,3177291737077590848,0,0,-0.9921259842519685,0.07086614173228346,-0.015748031496062992,Flight,74,112,8.19,0,30,255,19:19:32,69572,3,2,2822
188,189.9979,3177291737077590848,0,0,-0.6377952755905512,-0.7559055118110236,0.06299212598425197,Flight,148,120,8.19,0,30,255,19:19:32,69572,3,2,2822
189,190.9979,3177291737077590848,0,0,-0.4409448818897638,0.889763779527559,0.05511811023622047,Flight,54,246,8.19,0,30,255,19:19:32,69572,3,2,2822
190,191.3069,3169413775187852928,0,0,-0.023622047244094488,0.9921259842519685,0.11023622047244094,Flight,90,254,8.19,0,30,255,19:20:40,69640,4,5,2815
191,192.3031,3146894677807810128,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,4,132,8.19,0,30,255,19:20:41,69641,5,4,2795
192,193.3141,3122124879857274400,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,175,8,8.19,0,30,255,19:20:42,69642,5,4,2773
193,194.3185,3057947485387183600,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,133,214,8.19,0,30,255,19:20:43,69643,4,3,2716
194,195.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,122,32,8.19,0,30,255,19:20:43,69643,4,3,2716
195,196.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,146,55,8.19,0,30,255,19:20:43,69643,4,3,2716
196,197.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,114,165,8.19,0,30,255,19:20:43,69643,4,3,2716
197,198.998,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,90,216,8.19,0,30,255,19:20:43,69643,4,3,2716
198,199.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,10,161,8.18,0,30,255,19:20:43,69643,4,3,2716
199,200.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,14,227,8.19,0,30,255,19:20:43,69643,4,3,2716
200,201.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,80,115,8.18,0,30,255,19:20:43,69643,4,3,2716
201,202.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,250,238,8.19,0,30,255,19:20:43,69643,4,3,2716
202,203.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.18,0,30,255,19:20:43,69643,4,3,2716
203,204.9979,3057947446732477936,0,0,-0.05511811023622047,0.9921259842519685,-0.015748031496062992,Flight,74,112,8.19,0,30,255,19:20:43,69643,4,3,2716
204,205.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,148,120,8.19,0,30,255,19:20:43,69643,4,3,2716
205,206.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,54,246,8.19,0,30,255,19:20:43,69643,4,3,2716
206,207.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.18,0,30,255,19:20:43,69643,4,3,2716
207,208.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,4,132,8.19,0,30,255,19:20:43,69643,4,3,2716
208,209.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,175,8,8.18,0,30,255,19:20:43,69643,4,3,2716
209,210.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,133,214,8.19,0,30,255,19:20:43,69643,4,3,2716
210,211.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,122,32,8.18,0,30,255,19:20:43,69643,4,3,2716
211,212.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,146,55,8.19,0,30,255,19:20:43,69643,4,3,2716
212,213.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,114,165,8.19,0,30,255,19:20:43,69643,4,3,2716
213,214.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,90,216,8.19,0,30,255,19:20:43,69643,4,3,2716
214,215.998,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,10,161,8.19,0,30,255,19:20:43,69643,4,3,2716
215,216.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,14,227,8.19,0,30,255,19:20:43,69643,4,3,2716
216,217.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,80,115,8.19,0,30,255,19:20:43,69643,4,3,2716
217,218.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,250,238,8.19,0,30,255,19:20:43,69643,4,3,2716
218,219.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.19,0,30,255,19:20:43,69643,4,3,2716
219,220.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,74,112,8.19,0,30,255,19:20:43,69643,4,3,2716
220,221.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,148,120,8.19,0,30,255,19:20:43,69643,4,3,2716
221,222.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,54,246,8.18,0,30,255,19:20:43,69643,4,3,2716
222,223.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.18,0,30,255,19:20:43,69643,4,3,2716
223,224.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,4,132,8.18,0,30,255,19:20:43,69643,4,3,2716
224,225.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,175,8,8.19,0,30,255,19:20:43,69643,4,3,2716
225,226.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,133,214,8.19,0,30,255,19:20:43,69643,4,3,2716
226,227.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,122,32,8.19,0,30,255,19:20:43,69643,4,3,2716
227,228.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,146,55,8.19,0,30,255,19:20:43,69643,4,3,2716
228,229.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,114,165,8.19,0,30,255,19:20:43,69643,4,3,2716
229,230.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.015748031496062992,Flight,90,216,8.19,0,30,255,19:20:43,69643,4,3,2716
230,231.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,10,161,8.19,0,30,255,19:20:43,69643,4,3,2716
231,232.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,14,227,8.19,0,30,255,19:20:43,69643,4,3,2716
232,233.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,80,115,8.19,0,30,255,19:20:43,69643,4,3,2716
233,234.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,250,238,8.19,0,30,255,19:20:43,69643,4,3,2716
234,235.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.18,0,30,255,19:20:43,69643,4,3,2716
235,236.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,74,112,8.19,0,30,255,19:20:43,69643,4,3,2716
236,237.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,148,120,8.19,0,30,255,19:20:43,69643,4,3,2716
237,238.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,54,246,8.18,0,30,255,19:20:43,69643,4,3,2716
238,239.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.18,0,30,255,19:20:43,69643,4,3,2716
239,240.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,4,132,8.19,0,30,255,19:20:43,69643,4,3,2716
240,241.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,175,8,8.19,0,30,255,19:20:43,69643,4,3,2716
241,242.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,133,214,8.19,0,30,255,19:20:43,69643,4,3,2716
242,243.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,122,32,8.19,0,30,255,19:20:43,69643,4,3,2716
243,244.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,146,55,8.18,0,30,255,19:20:43,69643,4,3,2716
244,245.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,114,165,8.19,0,30,255,19:20:43,69643,4,3,2716
245,246.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,216,8.18,0,31,255,19:20:43,69643,4,3,2716
246,247.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,10,161,8.19,0,31,255,19:20:43,69643,4,3,2716
247,248.9984,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,14,227,8.18,0,31,255,19:20:43,69643,4,3,2716
248,249.9984,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,80,115,8.19,0,31,255,19:20:43,69643,4,3,2716
249,250.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,250,238,8.19,0,31,255,19:20:43,69643,4,3,2716
250,251.9978,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,187,180,8.19,0,31,255,19:20:43,69643,4,3,2716
251,252.9984,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,74,112,8.19,0,31,255,19:20:43,69643,4,3,2716
252,253.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,148,120,8.19,0,31,255,19:20:43,69643,4,3,2716
253,254.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,54,246,8.19,0,31,255,19:20:43,69643,4,3,2716
254,255.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,90,254,8.18,0,31,255,19:20:43,69643,4,3,2716
255,256.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,4,132,8.19,0,31,255,19:20:43,69643,4,3,2716
256,257.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,175,8,8.19,0,31,255,19:20:43,69643,4,3,2716
257,258.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,133,214,8.19,0,31,255,19:20:43,69643,4,3,2716
258,259.9978,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,122,32,8.19,0,31,255,19:20:43,69643,4,3,2716
259,260.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,146,55,8.19,0,31,255,19:20:43,69643,4,3,2716
260,261.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,114,165,8.19,0,31,255,19:20:43,69643,4,3,2716
261,262.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,90,216,8.19,0,31,255,19:20:43,69643,4,3,2716
262,263.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,10,161,8.18,0,31,255,19:20:43,69643,4,3,2716
263,264.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,14,227,8.19,0,31,255,19:20:43,69643,4,3,2716
264,265.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,80,115,8.19,0,31,255,19:20:43,69643,4,3,2716
265,266.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,250,238,8.19,0,31,255,19:20:43,69643,4,3,2716
266,267.998,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,187,180,8.18,0,31,255,19:20:43,69643,4,3,2716
267,268.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,74,112,8.18,0,31,255,19:20:43,69643,4,3,2716
268,269.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,148,120,8.18,0,31,255,19:20:43,69643,4,3,2716
269,270.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,54,246,8.18,0,31,255,19:20:43,69643,4,3,2716
270,271.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,90,254,8.19,0,31,255,19:20:43,69643,4,3,2716
271,272.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,4,132,8.18,0,31,255,19:20:43,69643,4,3,2716
272,273.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,175,8,8.19,0,31,255,19:20:43,69643,4,3,2716
273,274.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,133,214,8.18,0,31,255,19:20:43,69643,4,3,2716
274,275.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,122,32,8.19,0,31,255,19:20:43,69643,4,3,2716
275,276.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,146,55,8.18,0,31,255,19:20:43,69643,4,3,2716
276,277.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,114,165,8.19,0,31,255,19:20:43,69643,4,3,2716
277,278.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,216,8.19,0,31,255,19:20:43,69643,4,3,2716
278,279.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,10,161,8.19,0,31,255,19:20:43,69643,4,3,2716
279,280.9983,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,14,227,8.18,0,31,255,19:20:43,69643,4,3,2716
280,281.9984,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,80,115,8.19,0,31,255,19:20:43,69643,4,3,2716
281,282.999,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,250,238,8.19,0,31,255,19:20:43,69643,4,3,2716
282,283.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,187,180,8.19,0,31,255,19:20:43,69643,4,3,2716
283,284.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.015748031496062992,Flight,74,112,8.19,0,31,255,19:20:43,69643,4,3,2716
284,285.9984,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,148,120,8.19,0,31,255,19:20:43,69643,4,3,2716
285,286.999,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,54,246,8.19,0,31,255,19:20:43,69643,4,3,2716
286,287.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,90,254,8.19,0,31,255,19:20:43,69643,4,3,2716
287,288.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,4,132,8.19,0,31,255,19:20:43,69643,4,3,2716
288,289.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,175,8,8.18,0,31,255,19:20:43,69643,4,3,2716
289,290.999,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,133,214,8.19,0,31,255,19:20:43,69643,4,3,2716
290,291.9978,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,122,32,8.19,0,31,255,19:20:43,69643,4,3,2716
291,292.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,146,55,8.18,0,31,255,19:20:43,69643,4,3,2716
292,293.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,114,165,8.18,0,31,255,19:20:43,69643,4,3,2716
293,294.999,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.015748031496062992,Flight,90,216,8.18,0,31,255,19:20:43,69643,4,3,2716
294,295.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.015748031496062992,Flight,10,161,8.19,0,31,255,19:20:43,69643,4,3,2716
295,296.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,14,227,8.18,0,31,255,19:20:43,69643,4,3,2716
296,297.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.015748031496062992,Flight,80,115,8.19,0,31,255,19:20:43,69643,4,3,2716
297,298.999,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,250,238,8.19,0,31,255,19:20:43,69643,4,3,2716
298,299.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,187,180,8.19,0,31,255,19:20:43,69643,4,3,2716
299,300.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,74,112,8.18,0,31,255,19:20:43,69643,4,3,2716
300,301.9984,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,148,120,8.19,0,31,255,19:20:43,69643,4,3,2716
301,302.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.015748031496062992,Flight,54,246,8.19,0,32,255,19:20:43,69643,4,3,2716
302,303.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,90,254,8.19,0,32,255,19:20:43,69643,4,3,2716
303,304.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,4,132,8.18,0,32,255,19:20:43,69643,4,3,2716
304,305.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,175,8,8.19,0,32,255,19:20:43,69643,4,3,2716
305,306.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,133,214,8.18,0,32,255,19:20:43,69643,4,3,2716
306,307.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,122,32,8.19,0,32,255,19:20:43,69643,4,3,2716
307,308.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,146,55,8.18,0,32,255,19:20:43,69643,4,3,2716
308,309.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,114,165,8.19,0,32,255,19:20:43,69643,4,3,2716
309,310.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,90,216,8.18,0,32,255,19:20:43,69643,4,3,2716
310,311.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,10,161,8.18,0,32,255,19:20:43,69643,4,3,2716
311,312.9981,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,14,227,8.18,0,32,255,19:20:43,69643,4,3,2716
312,313.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,80,115,8.19,0,32,255,19:20:43,69643,4,3,2716
313,314.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,250,238,8.19,0,32,255,19:20:43,69643,4,3,2716
314,315.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.18,0,32,255,19:20:43,69643,4,3,2716
315,316.9981,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,74,112,8.19,0,32,255,19:20:43,69643,4,3,2716
316,317.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,148,120,8.18,0,32,255,19:20:43,69643,4,3,2716
317,318.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,54,246,8.19,0,32,255,19:20:43,69643,4,3,2716
318,319.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.18,0,32,255,19:20:43,69643,4,3,2716
319,320.9987,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,4,132,8.19,0,32,255,19:20:43,69643,4,3,2716
320,321.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,175,8,8.18,0,32,255,19:20:43,69643,4,3,2716
321,322.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,133,214,8.18,0,32,255,19:20:43,69643,4,3,2716
322,323.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,122,32,8.19,0,32,255,19:20:43,69643,4,3,2716
323,324.9987,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,146,55,8.19,0,32,255,19:20:43,69643,4,3,2716
324,325.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,114,165,8.19,0,32,255,19:20:43,69643,4,3,2716
325,326.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,216,8.19,0,32,255,19:20:43,69643,4,3,2716
326,327.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,10,161,8.19,0,32,255,19:20:43,69643,4,3,2716
327,328.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,14,227,8.18,0,32,255,19:20:43,69643,4,3,2716
328,329.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,80,115,8.19,0,32,255,19:20:43,69643,4,3,2716
329,330.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.007874015748031496,Flight,250,238,8.19,0,32,255,19:20:43,69643,4,3,2716
330,331.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.18,0,32,255,19:20:43,69643,4,3,2716
331,332.9989,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,74,112,8.19,0,32,255,19:20:43,69643,4,3,2716
332,333.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,148,120,8.18,0,32,255,19:20:43,69643,4,3,2716
333,334.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,54,246,8.19,0,32,255,19:20:43,69643,4,3,2716
334,335.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.18,0,32,255,19:20:43,69643,4,3,2716
335,336.9981,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,4,132,8.19,0,32,255,19:20:43,69643,4,3,2716
336,337.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,175,8,8.18,0,32,255,19:20:43,69643,4,3,2716
337,338.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,133,214,8.18,0,32,255,19:20:43,69643,4,3,2716
338,339.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,122,32,8.18,0,32,255,19:20:43,69643,4,3,2716
339,340.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,146,55,8.18,0,32,255,19:20:43,69643,4,3,2716
340,341.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,114,165,8.18,0,32,255,19:20:43,69643,4,3,2716
341,342.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,90,216,8.18,0,32,255,19:20:43,69643,4,3,2716
342,343.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,10,161,8.19,0,32,255,19:20:43,69643,4,3,2716
