,UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
358,Jun 11 2025 18:34:56.000 UTC,1749684896.0,5932.3,31.03871,-103.53709,32,3,20,-53,-168,3,0,0,1,-49,4.082,2994.3,True,True,False,2138.1928
359,Jun 11 2025 18:34:57.000 UTC,1749684897.0,5883.0,31.03866,-103.53709,32,3,11,-49,-169,3,0,0,0,-47,4.083,2945.0,True,True,False,2154.1347
360,Jun 11 2025 18:34:58.000 UTC,1749684898.0,5836.2,31.03863,-103.53709,32,3,7,-52,-176,3,0,0,0,-49,4.083,2898.2,True,True,False,2166.128
361,Jun 11 2025 18:34:59.000 UTC,1749684899.0,5788.9,31.03861,-103.5371,32,3,12,-50,-117,3,0,0,2,-49,4.083,2850.9,True,True,False,2172.1849
362,Jun 11 2025 18:35:00.000 UTC,1749684900.0,5740.2,31.03859,-103.53712,32,3,4,-50,-144,3,0,0,0,-44,4.083,2802.2,True,True,False,2181.6116
363,Jun 11 2025 18:35:01.000 UTC,1749684901.0,5690.4,31.03857,-103.53715,32,3,16,-55,-135,3,0,0,1,-46,4.083,2752.4,True,True,False,2191.7133
364,Jun 11 2025 18:35:02.000 UTC,1749684902.0,5641.6,31.03854,-103.53719,32,3,15,-53,-107,3,0,0,1,-47,4.082,2703.6,True,True,False,2206.6271
365,Jun 11 2025 18:35:03.000 UTC,1749684903.0,5589.4,31.03851,-103.53721,32,3,15,-52,176,3,0,0,2,-46,4.082,2651.4,True,True,False,2218.0289
366,Jun 11 2025 18:35:04.000 UTC,1749684904.0,5539.8,31.03848,-103.5372,32,3,11,-48,-162,3,0,0,1,-52,4.084,2601.8,True,True,False,2226.6146
367,Jun 11 2025 18:35:05.000 UTC,1749684905.0,5488.7,31.03845,-103.53719,32,3,12,-55,143,3,0,0,2,-51,4.084,2550.7,True,True,False,2238.5386
368,Jun 11 2025 18:35:06.000 UTC,1749684906.0,5435.4,31.03843,-103.53719,32,3,11,-53,-156,3,0,0,2,-52,4.069,2497.4,True,True,False,2243.8222
369,Jun 11 2025 18:35:07.000 UTC,1749684907.0,5380.8,31.03839,-103.53719,32,3,14,-57,147,3,0,0,2,-52,4.069,2442.8,True,True,False,2256.4732
370,Jun 11 2025 18:35:08.000 UTC,1749684908.0,5330.0,31.03835,-103.53716,32,3,21,-48,157,3,0,0,2,-52,4.083,2392.0,True,True,False,2269.7024
371,Jun 11 2025 18:35:09.000 UTC,1749684909.0,5278.7,31.03831,-103.53712,32,3,7,-52,170,3,0,0,1,-48,4.083,2340.7,True,True,False,2279.675
372,Jun 11 2025 18:35:10.000 UTC,1749684910.0,5225.9,31.03827,-103.53712,32,3,16,-55,158,3,0,0,2,-45,4.083,2287.9,True,True,False,2292.3788
373,Jun 11 2025 18:35:11.000 UTC,1749684911.0,5176.0,31.03825,-103.5371,32,3,12,-51,-167,3,0,0,0,-45,4.083,2238.0,True,True,False,2299.0836
374,Jun 11 2025 18:35:12.000 UTC,1749684912.0,5122.8,31.03821,-103.5371,32,3,20,-54,173,3,0,0,1,-46,4.083,2184.8,True,True,False,2315.1564
375,Jun 11 2025 18:35:13.000 UTC,1749684913.0,5068.7,31.03817,-103.53709,32,3,6,-54,142,3,0,0,2,-47,4.082,2130.7,True,True,False,2327.9303
376,Jun 11 2025 18:35:14.000 UTC,1749684914.0,5015.9,31.03814,-103.53709,32,3,9,-53,153,3,0,0,1,-60,4.082,2077.9,True,True,False,2337.3201
377,Jun 11 2025 18:35:15.000 UTC,1749684915.0,4966.0,31.03812,-103.53709,32,3,7,-52,173,3,0,0,1,-48,4.068,2028.0,True,True,False,2344.6998
378,Jun 11 2025 18:35:16.000 UTC,1749684916.0,4915.2,31.03811,-103.53709,32,3,4,-55,-57,3,0,0,2,-45,4.068,1977.2,True,True,False,2346.0418
379,Jun 11 2025 18:35:17.000 UTC,1749684917.0,4864.9,31.03811,-103.53712,32,3,9,-45,-148,3,0,0,0,-45,4.082,1926.9,True,True,False,2351.3065
380,Jun 11 2025 18:35:18.000 UTC,1749684918.0,4816.5,31.0381,-103.53715,32,3,14,-49,-126,3,0,0,1,-62,4.082,1878.5,True,True,False,2356.6015
381,Jun 11 2025 18:35:19.000 UTC,1749684919.0,4766.4,31.03806,-103.53719,32,3,23,-53,-130,3,0,0,2,-48,4.082,1828.4,True,True,False,2373.2959
382,Jun 11 2025 18:35:20.000 UTC,1749684920.0,4716.7,31.03802,-103.53725,32,3,29,-48,-118,3,0,0,1,-47,4.082,1778.7,True,True,False,2395.3927
383,Jun 11 2025 18:35:21.000 UTC,1749684921.0,4665.4,31.038,-103.53732,32,3,16,-53,-91,3,0,0,3,-51,4.082,1727.4,True,True,False,2406.9342
384,Jun 11 2025 18:35:22.000 UTC,1749684922.0,4614.4,31.03799,-103.53735,32,3,6,-52,173,3,0,0,3,-48,4.082,1676.4,True,True,False,2413.7381
385,Jun 11 2025 18:35:23.000 UTC,1749684923.0,4566.3,31.03799,-103.53735,32,3,5,-43,-117,3,0,0,2,-48,4.082,1628.3,True,True,False,2412.3675
386,Jun 11 2025 18:35:24.000 UTC,1749684924.0,4517.2,31.03799,-103.53735,32,3,6,-53,-47,3,0,0,2,-43,4.083,1579.2,True,True,False,2412.4073
387,Jun 11 2025 18:35:25.000 UTC,1749684925.0,4466.3,31.03802,-103.53738,32,3,16,-51,-17,3,0,0,3,-48,4.083,1528.3,True,True,False,2404.5659
388,Jun 11 2025 18:35:26.000 UTC,1749684926.0,4414.2,31.03805,-103.53738,32,3,3,-55,-13,3,0,0,0,-47,4.083,1476.2,True,True,False,2395.2639
389,Jun 11 2025 18:35:27.000 UTC,1749684927.0,4360.2,31.03803,-103.53739,32,3,17,-53,-146,3,0,0,0,-47,4.083,1422.2,True,True,False,2403.3454
390,Jun 11 2025 18:35:28.000 UTC,1749684928.0,4308.0,31.038,-103.53741,32,3,10,-52,-99,3,0,0,1,-48,4.082,1370.0,True,True,False,2413.4211
391,Jun 11 2025 18:35:29.000 UTC,1749684929.0,4255.6,31.03798,-103.53745,32,3,15,-55,-142,3,0,0,0,-51,4.082,1317.6,True,True,False,2425.0178
392,Jun 11 2025 18:35:30.000 UTC,1749684930.0,4202.9,31.03794,-103.53745,32,3,9,-52,167,3,0,0,2,-57,4.082,1264.9,True,True,False,2439.676
393,Jun 11 2025 18:35:31.000 UTC,1749684931.0,4150.3,31.03792,-103.53747,32,3,10,-53,-156,3,0,0,3,-48,4.082,1212.3,True,True,False,2447.7684
394,Jun 11 2025 18:35:32.000 UTC,1749684932.0,4098.2,31.0379,-103.53746,32,3,6,-54,61,3,0,0,3,-45,4.082,1160.2,True,True,False,2453.0091
395,Jun 11 2025 18:35:33.000 UTC,1749684933.0,4045.0,31.0379,-103.53746,32,3,6,-54,-146,3,0,0,1,-51,4.082,1107.0,True,True,False,2453.0091
396,Jun 11 2025 18:35:34.000 UTC,1749684934.0,3991.6,31.03789,-103.53746,32,3,5,-53,-45,3,0,0,0,-45,4.082,1053.6,True,True,False,2456.9904
397,Jun 11 2025 18:35:35.000 UTC,1749684935.0,3936.1,31.03788,-103.53748,32,3,6,-58,-151,3,0,0,5,-55,4.082,998.1,True,True,False,2462.4935
398,Jun 11 2025 18:35:37.000 UTC,1749684937.0,3833.2,31.03784,-103.53749,32,3,10,-54,-67,3,0,0,1,-41,4.069,895.2,True,True,False,2477.1513
399,Jun 11 2025 18:35:41.000 UTC,1749684941.0,3638.3,31.03788,-103.53763,32,3,13,-53,-50,3,0,0,3,-47,4.083,700.3,True,True,False,2477.4262
400,Jun 11 2025 18:35:42.000 UTC,1749684942.0,3588.1,31.0379,-103.53768,32,3,22,-52,-59,3,0,0,6,-47,4.083,650.1,True,True,False,2474.9787
401,Jun 11 2025 18:35:43.000 UTC,1749684943.0,3537.3,31.03794,-103.53774,32,3,25,-49,-41,3,0,0,5,-45,4.083,599.3,True,True,False,2468.231
402,Jun 11 2025 18:35:44.000 UTC,1749684944.0,3490.1,31.03797,-103.53777,32,3,12,-50,-71,3,0,0,2,-44,4.082,552.1,True,True,False,2462.3179
403,Jun 11 2025 18:35:45.000 UTC,1749684945.0,3442.7,31.03799,-103.53781,32,3,4,-48,-39,3,0,0,1,-38,4.082,504.7,True,True,False,2459.2568
404,Jun 11 2025 18:35:46.000 UTC,1749684946.0,3393.6,31.03799,-103.53783,32,3,15,-50,-104,3,0,0,1,-41,4.07,455.6,True,True,False,2463.0667
405,Jun 11 2025 18:35:47.000 UTC,1749684947.0,3344.9,31.03798,-103.53788,32,3,8,-48,-97,3,0,0,2,-47,4.07,406.9,True,True,False,2468.7802
406,Jun 11 2025 18:35:48.000 UTC,1749684948.0,3298.6,31.03797,-103.53793,32,3,17,-47,-105,3,0,0,1,-33,4.083,360.6,True,True,False,2479.1121
407,Jun 11 2025 18:35:49.000 UTC,1749684949.0,3252.9,31.03797,-103.53796,32,3,5,-49,-55,3,0,0,2,-42,4.083,314.9,True,True,False,2482.139
408,Jun 11 2025 18:35:50.000 UTC,1749684950.0,3207.9,31.03799,-103.53797,32,3,7,-42,-93,3,0,0,0,-39,4.082,269.9,True,True,False,2477.1753
409,Jun 11 2025 18:35:51.000 UTC,1749684951.0,3162.6,31.038,-103.53797,32,3,12,-48,7,3,0,0,4,-39,4.082,224.6,True,True,False,2472.6384
410,Jun 11 2025 18:35:52.000 UTC,1749684952.0,3118.5,31.03804,-103.53799,32,3,16,-48,-37,3,0,0,4,-44,4.082,180.5,True,True,False,2460.8013
411,Jun 11 2025 18:35:53.000 UTC,1749684953.0,3071.1,31.03806,-103.538,32,3,12,-49,3,3,0,0,5,-30,4.082,133.1,True,True,False,2455.4646
412,Jun 11 2025 18:35:54.000 UTC,1749684954.0,3022.7,31.0381,-103.53804,32,3,22,-49,-57,3,0,0,3,-37,4.082,84.7,True,True,False,2448.9843
413,Jun 11 2025 18:35:55.000 UTC,1749684955.0,2977.8,31.03812,-103.5381,32,3,19,-44,-96,3,0,0,4,-41,4.083,39.8,True,True,False,2449.2232
414,Jun 11 2025 18:35:56.000 UTC,1749684956.0,2938.8,31.03813,-103.53812,32,3,1,-8,-22,3,0,0,0,-59,4.083,0.8,True,True,False,2448.796
415,Jun 11 2025 18:35:57.000 UTC,1749684957.0,2938.6,31.03812,-103.53813,32,3,1,0,-111,3,0,0,2,-53,4.083,0.6,True,True,True,2451.0105
416,Jun 11 2025 18:35:58.000 UTC,1749684958.0,2938.4,31.03812,-103.53813,32,3,1,0,-40,3,0,0,2,-54,4.083,0.4,True,True,True,2451.6518
417,Jun 11 2025 18:35:59.000 UTC,1749684959.0,2940.2,31.03812,-103.53813,32,3,2,0,-103,3,0,0,2,-55,4.07,2.2,True,True,True,2452.2931
418,Jun 11 2025 18:36:00.000 UTC,1749684960.0,2941.3,31.03812,-103.53814,32,3,1,0,-51,3,0,0,2,-54,4.07,3.3,True,True,True,2453.2261
419,Jun 11 2025 18:36:03.000 UTC,1749684963.0,2941.2,31.03812,-103.53813,32,3,0,-1,117,3,0,0,2,-52,4.082,3.2,True,True,True,2452.9345
420,Jun 11 2025 18:36:04.000 UTC,1749684964.0,2941.8,31.03812,-103.53813,32,3,0,0,-23,3,0,0,2,-52,4.082,3.8,True,True,True,2452.9345
421,Jun 11 2025 18:36:05.000 UTC,1749684965.0,2940.3,31.03812,-103.53814,32,3,0,-2,92,3,0,0,2,-52,4.084,2.3,True,True,True,2453.8672
422,Jun 11 2025 18:36:06.000 UTC,1749684966.0,2938.3,31.03812,-103.53813,32,3,0,-2,-108,3,0,0,2,-54,4.084,0.3,True,True,True,2452.9345
423,Jun 11 2025 18:36:07.000 UTC,1749684967.0,2937.8,31.03812,-103.53814,31,3,1,0,-7,3,0,0,2,-48,4.084,-0.2,True,True,True,2453.2261
424,Jun 11 2025 18:36:08.000 UTC,1749684968.0,2936.7,31.03812,-103.53813,30,3,0,-3,-172,3,0,0,2,-51,4.082,-1.3,True,True,True,2451.6518
425,Jun 11 2025 18:36:09.000 UTC,1749684969.0,2935.6,31.03812,-103.53813,30,3,0,-3,-121,3,0,0,2,-59,4.082,-2.4,True,True,True,2451.0105
426,Jun 11 2025 18:36:10.000 UTC,1749684970.0,2935.8,31.03812,-103.53813,32,3,1,-2,110,3,0,0,3,-51,4.082,-2.2,True,True,True,2451.0105
427,Jun 11 2025 18:36:11.000 UTC,1749684971.0,2937.1,31.03812,-103.53813,32,3,0,0,-113,3,0,0,3,-50,4.082,-0.9,True,True,True,2451.0105
428,Jun 11 2025 18:36:12.000 UTC,1749684972.0,2937.7,31.03813,-103.53813,31,3,1,0,-82,3,0,0,2,-54,4.07,-0.3,True,True,True,2450.3692
429,Jun 11 2025 18:36:13.000 UTC,1749684973.0,2937.5,31.03813,-103.53812,32,3,2,-2,128,3,0,0,2,-55,4.07,-0.5,True,True,True,2449.4375
430,Jun 11 2025 18:36:14.000 UTC,1749684974.0,2936.7,31.03813,-103.53812,32,3,0,-1,-60,3,0,0,2,-52,4.082,-1.3,True,True,True,2449.4375
431,Jun 11 2025 18:36:15.000 UTC,1749684975.0,2939.9,31.03813,-103.53813,32,3,0,0,-148,3,0,0,2,-52,4.082,1.9,True,True,True,2449.728
432,Jun 11 2025 18:36:17.000 UTC,1749684977.0,2942.5,31.03813,-103.53812,32,3,0,0,33,3,0,0,2,-52,4.082,4.5,True,True,True,2448.1546
433,Jun 11 2025 18:36:18.000 UTC,1749684978.0,2943.0,31.03813,-103.53812,32,3,0,0,-116,3,0,0,2,-52,4.082,5.0,True,True,True,2448.1546
434,Jun 11 2025 18:36:18.000 UTC,1749684978.0,2943.0,31.03811,-103.53812,32,3,0,0,-116,3,0,0,2,-52,4.082,5.0,True,True,True,2456.4957
