timestamp__ms,state_and_upcounter,temp__cc,pressure__kpa,accel_x__m_s2,accel_y__m_s2,accel_z__m_s2,gyro_x__dps,gyro_y__dps,gyro_z__dps,e_alt__m,e_vel__m_s,e_acc__m_s2,e_bias,innovation0,innovation1,r1c1,r1c2,r1c3,r2c1,r2c2,r2c3,r3c1,r3c2,r3c3,effort
6094131,0,4978,90.23300170898438,0.5168489813804626,0.7609170079231262,9.336792945861816,0.0,-0.0048859999515116215,-0.014659999869763851,-0.3400239050388336,-0.8479771614074707,-1.208724021911621,10.546089172363281,0.47274792194366455,-0.46884727478027344,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094141,0,4979,90.22899627685547,0.799202024936676,1.1772680282592773,9.700502395629883,0.0,0.012217000126838684,-0.017103999853134155,-0.2931062579154968,-0.7117254734039307,-0.6832723617553711,10.383331298828125,0.7373580932617188,0.36313724517822266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094151,0,4978,90.23400115966797,0.8662009835243225,0.8518440127372742,10.068997383117676,-0.0048859999515116215,0.017103999853134155,-0.014659999869763851,-0.2703666388988495,-0.6386036276817322,-0.23987674713134766,10.308422088623047,0.3974256217479706,0.3689384460449219,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094161,0,4978,90.23400115966797,0.6460620164871216,1.0145560503005981,9.901498794555664,-0.0024429999757558107,0.007329999934881926,-0.0048859999515116215,-0.2632569372653961,-0.6048747301101685,-0.3481740951538086,10.249876976013184,0.1795966923236847,-0.16704654693603516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094171,0,4978,90.23500061035156,0.6460620164871216,1.0097709894180298,9.77707290649414,-0.0024429999757558107,0.00977300014346838,-0.012217000126838684,-0.2636831998825073,-0.5932726860046387,-0.44414615631103516,10.2213716506958,0.07498714327812195,-0.12462997436523438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094181,0,4978,90.23300170898438,0.8805580139160156,1.1533399820327759,9.992426872253418,0.0,0.0024429999757558107,-0.00977300014346838,-0.22750261425971985,-0.48501056432724,-0.10105705261230469,10.093220710754395,0.5602265000343323,0.21520137786865234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094191,0,4978,90.23799896240234,0.6460620164871216,1.0911270380020142,9.810571670532227,-0.0024429999757558107,0.012217000126838684,-0.00977300014346838,-0.23674198985099792,-0.4977497160434723,-0.2839822769165039,10.094775199890137,-0.05829164385795593,-0.18159198760986328,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094201,0,4979,90.23400115966797,0.6604189872741699,0.8231300115585327,9.647859573364258,-0.0048859999515116215,0.007329999934881926,-0.0048859999515116215,-0.23817342519760132,-0.49106863141059875,-0.4224891662597656,10.070547103881836,0.04733671247959137,-0.162933349609375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094211,0,4978,90.23600006103516,0.5694910287857056,0.8518440127372742,9.719644546508789,-0.0024429999757558107,0.007329999934881926,-0.0024429999757558107,-0.23936837911605835,-0.4852975904941559,-0.3435096740722656,10.063065528869629,0.04968483746051788,0.07158660888671875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094221,0,4978,90.23400115966797,0.7082750201225281,1.038485050201416,9.824929237365723,0.0,0.0048859999515116215,0.0024429999757558107,-0.2185608297586441,-0.4200505316257477,-0.1582622528076172,9.983063697814941,0.34140652418136597,0.10537338256835938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094231,0,4979,90.23799896240234,0.6173480153083801,0.8709869980812073,9.714859008789062,-0.0024429999757558107,0.00977300014346838,0.0024429999757558107,-0.2571164071559906,-0.5135038495063782,-0.3773775100708008,10.092370986938477,-0.45667409896850586,-0.10994243621826172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094241,0,4978,90.23300170898438,0.7034890055656433,0.9236289858818054,9.633502960205078,-0.0024429999757558107,0.0048859999515116215,0.007329999934881926,-0.22068895399570465,-0.4060595631599426,-0.3105611801147461,9.944165229797363,0.5528587102890015,-0.08149051666259766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094251,0,4978,90.23400115966797,0.6460620164871216,1.1485539674758911,9.734002113342285,-0.0024429999757558107,0.0048859999515116215,0.014659999869763851,-0.17138364911079407,-0.2663831114768982,-0.03518962860107422,9.769068717956543,0.7097504138946533,0.10039806365966797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094261,0,4978,90.23300170898438,0.8901299834251404,1.1102689504623413,10.021141052246094,-0.0024429999757558107,0.0,0.017103999853134155,-0.1463424116373062,-0.19262349605560303,0.32520389556884766,9.695584297180176,0.3683851957321167,0.287261962890625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094271,0,4978,90.23500061035156,0.6795610189437866,0.8518440127372742,9.748358726501465,-0.0048859999515116215,0.00977300014346838,0.024434000253677368,-0.15171843767166138,-0.19864517450332642,0.06141185760498047,9.68727970123291,-0.04608355462551117,-0.2724294662475586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094281,0,4979,90.23300170898438,0.6747750043869019,0.837486982345581,9.719644546508789,-0.0024429999757558107,0.0048859999515116215,0.026877999305725098,-0.12752538919448853,-0.128016397356987,0.12405204772949219,9.595626831054688,0.3480377793312073,-0.029047012329101562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094291,0,4979,90.23300170898438,0.7800599932670593,1.0145560503005981,9.891927719116211,-0.0024429999757558107,0.007329999934881926,0.026877999305725098,-0.11911213397979736,-0.10086329281330109,0.3164701461791992,9.575246810913086,0.12879934906959534,0.17224884033203125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094301,0,4979,90.23799896240234,0.7274180054664612,0.9810569882392883,9.686144828796387,-0.0048859999515116215,0.007329999934881926,0.026877999305725098,-0.14754816889762878,-0.17110413312911987,0.03252220153808594,9.653873443603516,-0.36488041281700134,-0.20557212829589844,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094311,0,4978,90.23600006103516,0.602990984916687,0.765703022480011,9.671788215637207,-0.0024429999757558107,0.007329999934881926,0.021990999579429626,-0.12341079860925674,-0.10164588689804077,0.10738945007324219,9.56441593170166,0.3436545729637146,-0.014607429504394531,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094321,0,4979,90.23600006103516,0.7848449945449829,0.96670001745224,10.01635456085205,-0.0024429999757558107,0.0024429999757558107,0.019547000527381897,-0.10044300556182861,-0.03643111139535904,0.5080156326293945,9.507916450500488,0.3188188672065735,0.34454917907714844,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094331,0,4978,90.23500061035156,0.6652039885520935,1.0336990356445312,9.695716857910156,-0.0048859999515116215,0.012217000126838684,0.017103999853134155,-0.09320197999477386,-0.011080200783908367,0.23780059814453125,9.458307266235352,0.10078191757202148,-0.32021522521972656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094341,0,4978,90.23600006103516,0.7800599932670593,0.7848449945449829,9.767500877380371,-0.0048859999515116215,0.0048859999515116215,0.012217000126838684,-0.09352288395166397,-0.009295153431594372,0.30306529998779297,9.464347839355469,-0.0029515475034713745,0.07139301300048828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094351,0,4978,90.23400115966797,0.6604189872741699,1.0001989603042603,10.322635650634766,-0.0048859999515116215,0.0048859999515116215,0.012217000126838684,-0.07201333343982697,0.051481977105140686,0.8903446197509766,9.431612968444824,0.28702110052108765,0.5552225112915039,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094361,0,4978,90.25900268554688,0.7704880237579346,0.7130609750747681,10.126424789428711,0.012217000126838684,-0.06108599901199341,0.024434000253677368,-0.263170450925827,-0.452406644821167,0.05399131774902344,10.072673797607422,-2.5490293502807617,-0.19553279876708984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6094371,0,4978,90.2490005493164,0.23449599742889404,0.8518440127372742,8.073383331298828,-0.026877999305725098,0.14660699665546417,0.017103999853134155,-0.3278976082801819,-0.6129238605499268,-2.0507287979125977,10.12662124633789,-0.8004844784736633,-2.053281784057617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
